ResourceID,Full Address,Address Type,Building Name,Building Number (Sub-Street),Sub-Street,Building Number (Street),Street,Locality,Town,County,Country,Postcode
a3eeeace-8725-4225-9a70-f1612e1a63a6,"Tempsford Hall, Sandy, Bedfordshire, SG19 2BD",Primary,Tempsford Hall,,,,,,Sandy,Bedfordshire,,SG19 2BD
a429230d-672c-4c9b-b122-289407d749f3,"Versailles Court, 3  Paris Garden, London, SE1 8ND",Primary,Versailles Court,,,3 ,Paris Garden,,London,,,SE1 8ND
a433a3a0-119f-4e6d-bd91-9091db5d7552,"64  Chapel Hill, Halstead, Essex, CO9 1JP",Primary,,,,64 ,Chapel Hill,,Halstead,Essex,,CO9 1JP
a44fc101-12ad-4d05-b906-cd25590b7490,"57  Summit Road, Northolt, UB5 5HL",Primary,,,,57 ,Summit Road,,Northolt,,,UB5 5HL
a45cc0b2-6ec2-40ce-92a5-3bf2386dd162,"33  Old Briad Street, London, EC2N 1HZ",Primary,,,,33 ,Old Briad Street,,London,,,EC2N 1HZ
a46baa55-e18d-4ab3-a9fa-d7287cc19c62,"49-51 Central Street, London, EC1V 8AB",Primary,,,,49-51,Central Street,,London,,,EC1V 8AB
a482837d-4f04-4961-ba98-ec6b2c59be34,"McLaren House, 100  Kings Road, Brentwood, Essex, CM14 4EA",Primary,McLaren House,,,100 ,Kings Road,,Brentwood,Essex,,CM14 4EA
a4cde9ae-f4a8-41db-8d79-8ac4550f2ea8,"PO Box 10033, Chelmsford, Essex, CM99 2AL",Primary,PO Box 10033,,,,,,Chelmsford,Essex,,CM99 2AL
a4d4fec7-a722-4ad8-b5d1-b1be5b93cd20,"35  Trentham Road, Hartshill, Nuneaton, Warwickshire, CV10 0SN",Primary,,,,35 ,Trentham Road,Hartshill,Nuneaton,Warwickshire,,CV10 0SN
a55fef8b-ed1d-401b-933b-6910a7b5c62f,"Hanover Close, Cobbs Wood Estate, Ashford, Kent, TN23 1EJ",Primary,,,,,Hanover Close,Cobbs Wood Estate,Ashford,Kent,,TN23 1EJ
a56c1cea-5989-4275-a019-46784ff8ad41,"61b Judd Street, London, WC1H 9QT",Primary,,,,61b,Judd Street,,London,,,WC1H 9QT
a58549a8-e6be-4208-9232-fda2e4ef9615,"Estate Yard, 25  Cuckoo Lane, North Leigh, Witney, Oxfordshire, OX29 6PW",Primary,Estate Yard,,,25 ,Cuckoo Lane,North Leigh,Witney,Oxfordshire,,OX29 6PW
a58cd132-4582-41b1-85a1-de6c96dd75fe,"37 Barnet Lane, Barnet, EN5 2DW",Primary,,,,37,Barnet Lane,,Barnet,,,EN5 2DW
a5f115c4-0ab6-4655-8164-363b55b1c772,"1  Rawstorne Place, London, EC1V 7NL",Primary,,,,1 ,Rawstorne Place,,London,,,EC1V 7NL
a5faa136-95bc-4cf7-b691-badbbbad5a9d,"12  Lexden Road, Colchester, Essex, CO3 3NF",Primary,,,,12 ,Lexden Road,,Colchester,Essex,,CO3 3NF
a64aed59-0aa1-42c3-8811-0195ba36d57a,"Bellway House, London Road, Merstham, Surrey, RH1 3YU",Primary,Bellway House,,,,London Road,,Merstham,Surrey,,RH1 3YU
a6db3640-da18-4dcb-8a96-544b598a4f94,"85  Kynaston Road, Didcot, Oxfordshire, OX11 8HA",Primary,,,,85 ,Kynaston Road,,Didcot,Oxfordshire,,OX11 8HA
a6e1a6c9-82c7-4c14-826f-0094b1aaf6fc,"63-65 Fore Street, Hertford, Hertfordshire, SG14 1AL",Primary,,,,63-65,Fore Street,,Hertford,Hertfordshire,,SG14 1AL
a6f89e66-6a5d-470c-90b7-b2c3233fa8f6,"Unit 4 - Wharf Studios, 32 Wharf Road, London, N1 7GR",Primary,Unit 4 - Wharf Studios,,,32,Wharf Road,,London,,,N1 7GR
a73b6fbd-f4f3-4626-8302-819d12f12125,"Maple Cross House, Denham Way, Maple Cross, Rickmansworth, Hertfordshire, WD3 9SW",Primary,Maple Cross House,,,,Denham Way,Maple Cross,Rickmansworth,Hertfordshire,,WD3 9SW
a7934c9d-b694-42e4-a2f5-66ac1307cfc6,"Forty Hall Farm, Forty Hill, Enfield, EN2 9HA",Primary,Forty Hall Farm,,,,Forty Hill,,Enfield,,,EN2 9HA
a7d9ad48-a986-483f-8785-6654b84b315a,"50  Queen Anne Street, London, W1M 0HQ",Primary,,,,50 ,Queen Anne Street,,London,,,W1M 0HQ
a845dadc-3d5e-4c48-9666-8db27f7b4480,"Toronto, ",Primary,,,,,,,Toronto,,,
a87ebabc-0378-4692-a408-c37970f258a1,"Palladium House, 1-4 Argyll Street, London, W1F 7LD",Primary,Palladium House,,,1-4,Argyll Street,,London,,,W1F 7LD
a8801334-20ff-42a7-a432-1037a5354f7f,"2 Balkerne House, Balkerne Passage, Colchester, Essex, CO1 1PA",Primary,,2,Balkerne House,,Balkerne Passage,,Colchester,Essex,,CO1 1PA
a8b03919-5445-4f88-b0c4-32f7431374a1,"Old Engine House, Eskmills Park, Station Road, Musselburgh, East Lothian, EH21 7PQ",Primary,Old Engine House,,Eskmills Park,,Station Road,,Musselburgh,East Lothian,,EH21 7PQ
a8c8cf80-28a2-45bd-9e9d-42721c55a77a,"369  Station Road , Harrow,  HA1 2AW",Primary,,,,369 ,Station Road ,,Harrow,,, HA1 2AW
a91c30bd-2353-4e46-b8b4-963031d0c876,"9  Morgan Close, Arley, Coventry, Warwickshire, CV7 8PR",Primary,,,,9 ,Morgan Close,Arley,Coventry,Warwickshire,,CV7 8PR
a94e0916-7eff-443a-9dea-4ce01cee938a,"51  Clarkegrove Road, Sheffield, South Yorkshire, S10 2NH",Primary,,,,51 ,Clarkegrove Road,,Sheffield,South Yorkshire,,S10 2NH
a980699f-b292-4c63-9af2-192eb5ca067f,"2 Ardington Courtyard, Roke Lane, Witley, Godalming, Surrey, GU8 5NF",Primary,,2,Ardington Courtyard,,Roke Lane,Witley,Godalming,Surrey,,GU8 5NF
aa477b09-4d10-48f7-be35-0eea317bff84,"1st Floor Centre Heightd, 137  Finchley Road, London, NW3 6JG",Primary,1st Floor Centre Heightd,,,137 ,Finchley Road,,London,,,NW3 6JG
aa6ede79-6378-4c0f-9ff1-a379d980e696,"School Farm Oast, Graveney Road, Faversham, Kent, ME13 8UP",Primary,School Farm Oast,,,,Graveney Road,,Faversham,Kent,,ME13 8UP
aab58d3a-1018-41af-baff-878af18e0545,"64 Great Titchfield Street, London, W1W 7QH",Primary,,,,64,Great Titchfield Street,,London,,,W1W 7QH
ab078d17-388a-46cc-821e-9ee14ee2840b,"Sceptre Court, 40  Tower Hill, London, EC3N 4DX",Primary,Sceptre Court,,,40 ,Tower Hill,,London,,,EC3N 4DX
ab219dbf-defa-4596-ae9e-3f458599b3d3,"Ground Floor - Building 1000, Lakeside North Harbour, 1000 Western Road, Portsmouth, PO6 3EZ",Primary,"Ground Floor - Building 1000, Lakeside North Harbour",,,1000,Western Road,,Portsmouth,,,PO6 3EZ
ab270f30-062c-4c3b-936f-5c01cf48d77c,"Crest House, 138  Main Road, Sidcup, DA14 6NY",Primary,Crest House,,,138 ,Main Road,,Sidcup,,,DA14 6NY
ac306678-3a69-4a03-9b86-1d928dd2bcd4,"5  Windus Road, London, N16 6UT",Primary,,,,5 ,Windus Road,,London,,,N16 6UT
ac3f6923-c830-4fa3-bd4b-cd02b5e23596,"Pointe North, 3  Greenwich Place, London, E14 9NN",Primary,Pointe North,,,3 ,Greenwich Place,,London,,,E14 9NN
ac945376-ab82-47fd-a18f-863a14bcc216,"Wildwood, Herons Lea, Copthorne, Crawley, West Sussex, RH10 3HE",Primary,Wildwood,,,,Herons Lea,Copthorne,Crawley,West Sussex,,RH10 3HE
ad3c9162-affd-438e-bfe5-ece12a656c91,"34  Margery Street, London, WC1X 0JJ",Primary,,,,34 ,Margery Street,,London,,,WC1X 0JJ
ad690d91-f7a2-4df0-af10-23e95c3b736c,"The Parade, 10  Brighton Road, Burgh Heath, Surrey, KT20 6AT",Primary,The Parade,,,10 ,Brighton Road,,Burgh Heath,Surrey,,KT20 6AT
adecb8a0-f15a-4132-9455-b07bb415b9c0,"1st Floor - Town Hall, Main Road, Romford, RM1 3BD",Primary,1st Floor - Town Hall,,,,Main Road,,Romford,,,RM1 3BD
ae07233a-d917-49d2-855e-479f8dddce0c,"240 Blackfriars Road, London, SE1 8NW",Primary,,,,240,Blackfriars Road,,London,,,SE1 8NW
ae07233a-d917-49d2-855e-479f8dddce0c,"Carlton House, Ringwoods Road, Woodlands, Southampton, Hampshire, SO40 7HT",Alternative,Carlton House,,,,Ringwoods Road,Woodlands,Southampton,Hampshire,,SO40 7HT
ae3bf6bd-d29f-4ed3-a7a8-3cb3aa5841fc,"Devonshire House, 60  Station Road, Addlestone, Surrey, KT15 2AF",Primary,Devonshire House,,,60 ,Station Road,,Addlestone,Surrey,,KT15 2AF
ae9b6998-3f9a-4c60-bde2-1bad18cba69d,"300 St John Street, London, EC1V 4PP",Primary,,,,300,St John Street,,London,,,EC1V 4PP
aeb5ba05-a3ff-4bc1-9a67-872433708752,"Apartment 39A - Hampton Court Palace, Hampton Court Way, East Molesey, KT8 9AU",Primary,Apartment 39A - Hampton Court Palace,,,,Hampton Court Way,,East Molesey,,,KT8 9AU
af190d57-0955-49a8-b032-03c86f92e6d0,"St Faith's Street, Maidstone, Kent, ME14 1LH",Primary,,,,,St Faith's Street,,Maidstone,Kent,,ME14 1LH
af79ec71-cc98-4a99-a667-84746b51967c,"1  Airlie Road, Winchester, Hampshire, SO22 4NQ",Primary,,,,1 ,Airlie Road,,Winchester,Hampshire,,SO22 4NQ
afb1cd84-8755-4fbe-92f7-1c89fbba4b48,"Highgate Cottage, Ingatestone Road, Highwood, Chelmsford, Essex, CM1 3RA",Primary,Highgate Cottage,,,,Ingatestone Road,Highwood,Chelmsford,Essex,,CM1 3RA
afb23b2b-7cc2-496e-a420-049207b514a0,"College Road, Cranfield, Bedford, Bedfordshire, MK43 0AL",Primary,,,,,College Road,Cranfield,Bedford,Bedfordshire,,MK43 0AL
b0150c7f-2dc1-4a94-90f8-b3d4edfdd85d,"St James House, 26  Bridge Street, Leatherhead, Surrey, KT22 8BZ",Primary,St James House,,,26 ,Bridge Street,,Leatherhead,Surrey,,KT22 8BZ
b076bf51-80f0-4452-bea6-124909765024,"Old Poplar Library, 45  Gillender Street, E14 6RN",Primary,Old Poplar Library,,,45 ,Gillender Street,,,,,E14 6RN
b07c612a-43c8-4ff1-91cc-13af9663d056,"3 Alma Studios, 32 Stratford Road, London, W8 6QF",Primary,,3,Alma Studios,32,Stratford Road,,London,,,W8 6QF
b0896443-fd22-4d77-a0fe-c65787ed557c,"Bruce Kenrick House, 2  Killick Street, London, N1 9FL",Primary,Bruce Kenrick House,,,2 ,Killick Street,,London,,,N1 9FL
b0a1cf9b-8e54-4e9f-b35f-3d4e6293ebc2,"Everdene House, Deansleigh Road, Bournemouth, Dorset, BH7 7DU",Primary,Everdene House,,,,Deansleigh Road,,Bournemouth,Dorset,,BH7 7DU
b0a7d7a2-c960-423e-939e-0ada9bc5bfd0,"Shepherds Lodge, 518a Stag Park, Petworth, West Sussex, GU28 9LT",Primary,Shepherds Lodge,,,518a,Stag Park,,Petworth,West Sussex,,GU28 9LT
b0d7b390-d311-4f38-89ad-6bd396c46e1f,"19  Worple Road, Wimbledon, London, SW19 4JS",Primary,,,,19 ,Worple Road,Wimbledon,London,,,SW19 4JS
b0faa20b-2a86-4a88-9dc6-726eb48536ea,"180  Carnlough Road, Broughshane, Ballymena, County Antrim, BT43 7JW",Primary,,,,180 ,Carnlough Road,Broughshane,Ballymena,County Antrim,,BT43 7JW
b1431f3d-1ded-46c5-b829-dd77f6b447e0,"1180 Eskdale Road, Winnersh, Wokingham, Berkshire, RG41 5TU",Primary,,,,1180,Eskdale Road,Winnersh,Wokingham,Berkshire,,RG41 5TU
b1431f3d-1ded-46c5-b829-dd77f6b447e0,"1 City Walk, Leeds, West Yorkshire, LS11 9DX",Alternative,,,,1,City Walk,,Leeds,West Yorkshire,,LS11 9DX
b1431f3d-1ded-46c5-b829-dd77f6b447e0,"95 Bothwell Street, Glasgow, G2 7HX",Alternative,,,,95,Bothwell Street,,Glasgow,,,G2 7HX
b1431f3d-1ded-46c5-b829-dd77f6b447e0,"4th Floor - Metro, 33 Trafford Road, Manchester, M5 3NN",Alternative,4th Floor - Metro,,,33,Trafford Road,,Manchester,,,M5 3NN
b17adf9b-7b6a-4a72-baa4-c294307b0e9d,"470  London Road, Slough, Berkshire, SL3 8QY",Primary,,,,470 ,London Road,,Slough,Berkshire,,SL3 8QY
b19c48f1-8fd2-48e4-8fa0-618a17bad398,"100 Inchinnan Road, Paisley, Renfrewshire, PA3 2RE",Primary,,,,100,Inchinnan Road,,Paisley,Renfrewshire,,PA3 2RE
b1b8960b-a00a-4350-a3e8-ddcc2ebc5714,"Myddelton House, Bulls Cross, Enfield,  Middlesex, EN2 9HG",Primary,Myddelton House,,,,Bulls Cross,,Enfield, Middlesex,,EN2 9HG
b1cbe288-a031-4469-ba91-dca1770b1280,"93-95 Greenford Road, Harrow, HA1 3QF",Primary,,,,93-95,Greenford Road,,Harrow,,,HA1 3QF
b1d39c28-3333-4d5d-b6a6-1467caf21f09,"Randalls, Penshurst Road, Penshurst, Tonbridge, Kent, TN11 8HZ",Primary,Randalls,,,,Penshurst Road,Penshurst,Tonbridge,Kent,,TN11 8HZ
b2861a6f-19f3-4496-89c8-74f0fd599e31,"86A Broomfield Road, Chelmsford, Essex, CM1 1SS",Primary,,,,86A,Broomfield Road,,Chelmsford,Essex,,CM1 1SS
b29d5bf6-9eff-4be5-a401-849b01872afa,"67  Santos Road, Wandsworth, London, SW181NT",Primary,,,,67 ,Santos Road,Wandsworth,London,,,SW181NT
b307f7bf-bdcd-4c81-8dea-ee3dd4207915,"Unit 3 Liss Business Centre, Station Road, Liss, Hampshire, GU33 7AW",Primary,,Unit 3,Liss Business Centre,,Station Road,,Liss,Hampshire,,GU33 7AW
b359a520-2d85-4b71-ab53-519238f710ea,"42  Berrylands Road, Surbiton, KT5 8PD",Primary,,,,42 ,Berrylands Road,,Surbiton,,,KT5 8PD
b3606d23-ab1a-4f3c-bb05-05d71196770c,"Unit 208 A2, Belgravia Workshops, Marlborough Road, London, N19 4NF",Primary,Unit 208 A2,,Belgravia Workshops,,Marlborough Road,,London,,,N19 4NF
b36838d7-2d26-41b1-8b95-2e9603ff056a,"23  Old Bond Street, London, W1S 4PZ",Primary,,,,23 ,Old Bond Street,,London,,,W1S 4PZ
b3865f85-7857-44c4-b0ea-05e84645cf7c,"133  Nathan Way, West Thamesmead Business Park, London, SE28 0AB",Primary,,,,133 ,Nathan Way,West Thamesmead Business Park,London,,,SE28 0AB
b393fcdf-7324-47ea-989e-40136a48383f,"Eldon House, 2-3 Eldon Street, London, EC2M 7LS",Primary,Eldon House,,,2-3,Eldon Street,,London,,,EC2M 7LS
b3e60438-0215-447b-b7e2-4432843411e6,"25-28 Old Burlington Street, London, W1S 3AN",Primary,,,,25-28,Old Burlington Street,,London,,,W1S 3AN
b3ee1119-5c04-4c62-8da1-5859a8681124,"Level 10 - Stratford Place, 1  Montfichet Road, Stratford, London,  E20 1EJ",Primary,Level 10 - Stratford Place,,,1 ,Montfichet Road,Stratford,London,,, E20 1EJ
b4000af0-0de0-496b-84f0-a19756ebb01d,"2c Kings Grove, Peckham, London, SE15 2NB",Primary,,,,2c,Kings Grove,Peckham,London,,,SE15 2NB
b48f0d53-0f5a-495a-9567-312b8d0643ea,"Foghamshire Timber Yard, Foghamshire Lane, Trudoxhill, Frome, Somerset, BA11 5DG",Primary,Foghamshire Timber Yard,,,,Foghamshire Lane,Trudoxhill,Frome,Somerset,,BA11 5DG
b492e7f6-75e1-4064-b4d4-4f7e0ff4ebe4,"County Hall, Walton Street, Aylesbury, Buckinghamshire, HP20 1UA",Primary,County Hall,,,,Walton Street,,Aylesbury,Buckinghamshire,,HP20 1UA
b4e938ea-072e-421f-a108-f9dbdc1c0750,"17  Rosebery Avenue, London, EC1R 4SP",Primary,,,,17 ,Rosebery Avenue,,London,,,EC1R 4SP
b5487196-5ad2-4ec7-8afe-728e94eead2d,"The Old Penny School House, 31  Magdalen Road, Saint Leonards-on-Sea, TN37 6ET",Primary,The Old Penny School House,,,31 ,Magdalen Road,,Saint Leonards-on-Sea,,,TN37 6ET
b5511fd9-ad6c-4390-97a7-db9af9a6a34c,"30  Warwick Street, London, W1B 5NH",Primary,,,,30 ,Warwick Street,,London,,,W1B 5NH
b565ea38-5492-4001-90ef-60809daccb50,"Bangor, Gwynedd, LL57 2DG",Primary,,,,,,,Bangor,Gwynedd,,LL57 2DG
b56974a4-073c-422c-9446-72b05d345e5e,"The Old School, Cameron Street, Heckington, Sleaford, Lincolnshire, NG34 9RW",Primary,The Old School,,,,Cameron Street,Heckington,Sleaford,Lincolnshire,,NG34 9RW
b5b863fc-9f46-4e81-b180-f503d2d45a0d,"Brook Holt, 3  Blackburn Road, Sheffield, South Yorkshire, S61 2DW",Primary,Brook Holt,,,3 ,Blackburn Road,,Sheffield,South Yorkshire,,S61 2DW
b5f440de-996e-4710-9b10-c8c73db51f08,"102  Victoria Road, Alexandra Park, London, N22 7XF",Primary,,,,102 ,Victoria Road,Alexandra Park,London,,,N22 7XF
b6b8f717-ed4a-48bd-bd47-d47946d98791,"First Floor, 436  Kings Road, Chelsea, London, SW10 0LJ",Primary,First Floor,,,436 ,Kings Road,Chelsea,London,,,SW10 0LJ
b706814e-5a23-4f28-aa74-84817dbdb8bc,"Home Farm, Harewood End, Hereford, Herefordshire, HR2 8JS",Primary,Home Farm,,,,Harewood End,,Hereford,Herefordshire,,HR2 8JS
b70d604a-13ff-4cc7-a2f2-9821879ee45f,"Kent House, 14-17 Market Place, London, W1W 8AJ",Primary,Kent House,,,14-17,Market Place,,London,,,W1W 8AJ
b7868875-95e2-469e-8a55-c3815632d3e5,"5th Floor, 2  City Walk, Leeds, LS11 9AR",Primary,5th Floor,,,2 ,City Walk,,Leeds,,,LS11 9AR
b7f3dd9a-5b5c-465e-b20d-fa420b6aca96,"America House Rumford Court, Rumford Place, Liverpool, L3 9DD",Primary,America House Rumford Court,,,,Rumford Place,,Liverpool,,,L3 9DD
b7fec7fd-9cc5-419b-a559-07e953fbdf7f,"Caburn House, Brooks Road, Lewes, BN7 2BY",Primary,Caburn House,,,,Brooks Road,,Lewes,,,BN7 2BY
b8258903-094a-4b39-873e-a33209d31f95,"The Stables, Sansaw Business Park, Ladymas Road, Hadnall, Shrewsbury, SY4 4AS",Primary,The Stables,,Sansaw Business Park,,Ladymas Road,Hadnall,Shrewsbury,,,SY4 4AS
b8265501-aa9c-42fc-bedf-0944320b1f0b,"Astral House, Imperial Way, Watford, Hertfordshire, WD24 4WW",Primary,Astral House,,,,Imperial Way,,Watford,Hertfordshire,,WD24 4WW
b83a48df-76c3-4d89-b573-4ed4398c4f7f,"30 Jessops Riverside, 800 Brightside Lane, Sheffield, S9 2RX",Primary,,30,Jessops Riverside,800,Brightside Lane,,Sheffield,,,S9 2RX
b8ef4e70-1ce5-4bfa-abe8-d56ad365f8cc,"Thomas More Way, London, N2",Primary,,,,,Thomas More Way,,London,,,N2
b9ce2982-1e94-4fba-a300-2560516ee586,"Third Floor, 33  Lowndes Street, London, SW1X 9HX",Primary,Third Floor,,,33 ,Lowndes Street,,London,,,SW1X 9HX
b9f25ab1-aa96-4dd0-bcd7-f08f7f9c1b9f,"Ingeni Building, 17  Broadwick Street, London, W1F 0AX",Primary,Ingeni Building,,,17 ,Broadwick Street,,London,,,W1F 0AX
ba4717c7-8d87-470a-9825-b2c6766cd092,"Tyttenhanger House, Coursers Road, St Albans, Hertfordshire, AL4 0PF",Primary,Tyttenhanger House,,,,Coursers Road,,St Albans,Hertfordshire,,AL4 0PF
baa92104-bb81-407f-a10e-6a529dd360ea,"The Tithe Barn, Barnsley Park Estate, Barnsley, Cirencester, Gloucestershire, GL7 5EG",Primary,The Tithe Barn,,,,Barnsley Park Estate,Barnsley,Cirencester,Gloucestershire,,GL7 5EG
bae0e002-15dc-41a9-b10c-c83addd86eec,"44-46 Old Steine, Brighton, East Sussex, BN1 1NH",Primary,,,,44-46,Old Steine,,Brighton,East Sussex,,BN1 1NH
baf2d4d1-60bc-4e40-a894-be5f0ae3c2ec,"The Estate Office, Smiths Hall Lower Road, West Farleigh, Maidstone, Kent, MW15 0PE",Primary,The Estate Office,,,,Smiths Hall Lower Road,West Farleigh,Maidstone,Kent,,MW15 0PE
bb5f1d73-c761-4b3f-bdf6-82cc15d169f5,"5  Bolton Street, London, W1J 8BA",Primary,,,,5 ,Bolton Street,,London,,,W1J 8BA
bb640495-079c-4f93-9000-45aaa119ee20,"4  Sutton Close, Abingdon, Oxfordshire, OX14 1ER",Primary,,,,4 ,Sutton Close,,Abingdon,Oxfordshire,,OX14 1ER
bb8328f0-b110-4b5b-9e8e-9dd7b88bc8be,"Gunnersbury Park House, Popes Lane, Chiswick, London, W3 8LQ",Primary,Gunnersbury Park House,,,,Popes Lane,Chiswick,London,,,W3 8LQ
bbd9ca59-f729-4ab4-ab61-3e0020b632fb,"31  Stock Street, Plaistow, London, E13 0BX",Primary,,,,31 ,Stock Street,Plaistow,London,,,E13 0BX
bbe32005-8ead-4f45-b641-d175e393c7c8,"193-207 High Road, Ilford, IG1 1LZ",Primary,,,,193-207,High Road,,Ilford,,,IG1 1LZ
bc169566-48f8-445d-a37a-6ece29e43b4b,"Cromwell Road, Knightsbridge, London, SW7 2RL",Primary,,,,,Cromwell Road,Knightsbridge,London,,,SW7 2RL
bc2f568d-b66d-44a3-800c-fa2f7bebfcbe,"1 Huguenot Place, Heneage Street, London, E1 5LN",Primary,,1,Huguenot Place,,Heneage Street,,London,,,E1 5LN
bc3e4d51-e941-4b9c-a0b8-936c29af11d4,"Freestyle House, 8 Mercia Business Village, Torwood Close, Coventry, Warwickshire, CV4 8HX",Primary,Freestyle House,8,Mercia Business Village,,Torwood Close,,Coventry,Warwickshire,,CV4 8HX
bc4bedb8-095b-4eed-a37d-3d54014a99ff,"8  Wynyatt Street, London, EC1V 7HU",Primary,,,,8 ,Wynyatt Street,,London,,,EC1V 7HU
bc79969e-80ba-4996-a7ff-7f151528b397,"32  Herbert Road, Bexleyheath, DA7 4QF",Primary,,,,32 ,Herbert Road,,Bexleyheath,,,DA7 4QF
bca3b580-82a4-42a4-a293-5023cffbcf7b,"Voysey House, Barley Mow Passage, Chiswick, London, W4 4PN",Primary,Voysey House,,,,Barley Mow Passage,Chiswick,London,,,W4 4PN
bca97b5f-c54c-43b3-b3c9-ab080cc20649,"47  Manor Road, Saxilby, Lincoln, Lincolnshire, LN1 2HX",Primary,,,,47 ,Manor Road,Saxilby,Lincoln,Lincolnshire,,LN1 2HX
bd102656-0a8c-460b-8b3c-6ad199deb4da,"Caversham Bridge House, Waterman Place, Reading, Berkshire, RG1 8DN",Primary,Caversham Bridge House,,,,Waterman Place,,Reading,Berkshire,,RG1 8DN
bd63366a-5e5a-4765-8f1b-b2e1b9b58219,"3  Scot Lane, Clapham Old Town, London, SW4 0AL",Primary,,,,3 ,Scot Lane,Clapham Old Town,London,,,SW4 0AL
bd699ce3-0f51-45e6-b614-25b56ec8c47f,"Staines, ",Primary,,,,,,,Staines,,,
bd73fd61-e197-485b-b8b0-1678b6ea990f,"Maxted House, 13  Maxted Road, Hemel Hempstead, Hertfordshire, HP2 7DX",Primary,Maxted House,,,13 ,Maxted Road,,Hemel Hempstead,Hertfordshire,,HP2 7DX
bd88f146-7f9c-430f-96f6-c5e7d32885c8,"The Town Hall, Hornton Street, London, W8 7NX",Primary,The Town Hall,,,,Hornton Street,,London,,,W8 7NX
bdaaf97f-f3d0-4bb1-86c6-7e6ab0477a9c,"Grove House, Mansion Gate Drive, Leeds, West Yorkshire, LS7 4DN",Primary,Grove House,,,,Mansion Gate Drive,,Leeds,West Yorkshire,,LS7 4DN
bdc3eb29-7184-4c1c-bcca-cb4d3495db8e,"Willow Grange, Church Road, Watford, Hertfordshire, WD17 4QA",Primary,Willow Grange,,,,Church Road,,Watford,Hertfordshire,,WD17 4QA
bde2b578-f3a5-46b0-b1e1-a7c95b379895,"3  Bute Gardens, Hammersmith, London, W6 7DR",Primary,,,,3 ,Bute Gardens,Hammersmith,London,,,W6 7DR
bde9814f-085c-4915-af34-823a37bd7125,"Enterprise Way, Pinchbeck, Spalding, Lincolnshire, PE11 3YR",Primary,,,,,Enterprise Way,Pinchbeck,Spalding,Lincolnshire,,PE11 3YR
bdfd88c2-8b10-4048-907e-fafcbf22c2db,"Mitre House, 160  Aldersgate Street, London, EC1A 4DD",Primary,Mitre House,,,160 ,Aldersgate Street,,London,,,EC1A 4DD
be1988a4-0f9e-489d-96df-7638910b61fa,"5  Strand, London, WC5N 5AF",Primary,,,,5 ,Strand,,London,,,WC5N 5AF
be59e405-c9f1-4614-8217-638168d93ded,"3 The Courtyard, Lethame Road, Strathaven, Lanarkshire, ML10 6RW",Primary,,3,The Courtyard,,Lethame Road,,Strathaven,Lanarkshire,,ML10 6RW
be7291ed-a6ad-4002-82e3-52508cfe0a8e,"17-19 Dungannon Road, Cookstown, Mid Ulster, BT80 8TL",Primary,,,,17-19,Dungannon Road,,Cookstown,Mid Ulster,,BT80 8TL
beedb25a-9cbe-4f8b-a7fd-0fb05841b447,"95  New Cavendish Street, London, W1W 6XF",Primary,,,,95 ,New Cavendish Street,,London,,,W1W 6XF
bf02092c-4048-4b3b-97e6-861593623a25,"Civic Centre, Rainham Road North, Dagenham, RM10 7BN",Primary,Civic Centre,,,,Rainham Road North,,Dagenham,,,RM10 7BN
bf4183cf-143a-45db-8011-6623cd0eeaf2,"Unit 6, 1-3 Upper Richmond Road, Wandsworth, London, SW15 2RF",Primary,Unit 6,,,1-3,Upper Richmond Road,Wandsworth,London,,,SW15 2RF
bf493881-bd79-4c0a-a18e-b439ef066014,"Unit 60 Horndon Industrial Park, Station Road, West Horndon, Essex, CM13 3XL",Primary,,Unit 60,Horndon Industrial Park,,Station Road,,West Horndon,Essex,,CM13 3XL
bf542ca4-f5c3-4bc5-a3e4-6d5dc60e3ad4,"Millennium House, 99  Bell Street, Reigate, Surrey, RH2 7AN",Primary,Millennium House,,,99 ,Bell Street,,Reigate,Surrey,,RH2 7AN
bf7837bc-ae20-4fa8-90a5-20be8d909461,"5  Leopold Road, Linslade, Bedfordshire, LU7 2QU",Primary,,,,5 ,Leopold Road,,Linslade,Bedfordshire,,LU7 2QU
bf7a2efe-d3a6-40ea-a721-7f86ecbb7da1,"Manor Park, 6  Church Road, Great Barton, Bury Saint Edmunds, IP31 2QR",Primary,Manor Park,,,6 ,Church Road,Great Barton,Bury Saint Edmunds,,,IP31 2QR
bf9b0b47-b8d8-475e-a91f-04cff100f684,"Connaught House, Alexandra Terrace, Guildford, Surrey, GU1 3DA",Primary,Connaught House,,,,Alexandra Terrace,,Guildford,Surrey,,GU1 3DA
c0585baa-b0b7-4f78-8f92-2cea3e1ba5fb,"60  High Street, Redhill, Surrey, RH1 1SH",Primary,,,,60 ,High Street,,Redhill,Surrey,,RH1 1SH
c09604b3-3fb4-4188-8ef8-ec5717f296cd,"37-41 Church Road, Stanmore, HA7 4AA",Primary,,,,37-41,Church Road,,Stanmore,,,HA7 4AA
c0a81b76-a88e-4c6c-9557-df08adf428d7,"Russel House, Mill Road, Langley Moor, Durham, County Durham, DH7 8HJ",Primary,Russel House,,,,Mill Road,Langley Moor,Durham,County Durham,,DH7 8HJ
c0e256ea-320b-47e1-b013-2ee481f901e9,"Rutland House, 148  Edmund Street, Birmingham, ",Primary,Rutland House,,,148 ,Edmund Street,,Birmingham,,,
