ResourceID,Location Description,Location Description Type
0affaa76-9dbd-42bf-9329-ad0a1cda966a,"Rotary Street, Southwark, SE1",Primary
0b02b344-c3d5-4563-b1ad-1244c0877950,"King's Head Yard, Southwark, SE1",Primary
0b031103-e449-48e3-ac38-5fd14d29d883,"Hay's Wharf, Tooley Street, Southwark, SE1",Primary
0b031103-e449-48e3-ac38-5fd14d29d883,"Hay's Wharf, Morgan's Lane, Southwark, SE1",Primary
0b05bfe6-6e7e-435c-93ce-7e5e84b62818,Pancras Road,Primary
0b1c64ad-6ff5-4cb1-a2ce-487378e7ea79,"Land at Dawley Road, Dawley Road, Hayes, UB3 1HH",Primary
0b1df576-dec1-488b-a0e3-fee7a515100c,"Sipson Lane, Harlington, Hayes, UB3",Primary
0b214659-e9a5-40b8-8cff-cc529838144b,"Roehampton Lane, Roehampton, SW15",Primary
0b23f15e-299c-4680-b179-7cc7b820fd93,"Northumberland Avenue, City of Westminster, WC2",Primary
0b320737-619f-4624-be0f-253d6ef6c569,"Kingston Hill Avenue, Chadwell Heath",Primary
0b335cc9-eda0-4698-bd7c-e52dbf869e19,"Land at Salamanca Place, Lambeth, SE1",Primary
0b335cc9-eda0-4698-bd7c-e52dbf869e19,"Salamanca Street, Lambeth, SW1",Primary
0b3e13fe-5830-47f8-b595-2b57b8df2c9c,"Queenhithe, EC4",Primary
0b3f0f15-c049-442b-9850-cb8893fc9ddd,"Staines Road, Hounslow",Primary
0b4e82ba-eac6-45d9-934f-884b13510640,"High Street, Hornchurch, RM11",Primary
0b523b61-6e99-47bf-a27f-188754337f5c,Corporation Island,Primary
0b5468a1-f30e-411f-99d8-5e63941d4fbe,"Bunhill Row, St Luke's, Islington, EC1",Primary
0b5c953f-e248-45ac-aa5f-45c13209c385,"Haggersont West Estate, Haggerston Road, Hackney",Primary
0b5c953f-e248-45ac-aa5f-45c13209c385,"Kingsland Estate, Aburnun Street, Hackney",Primary
0b5c953f-e248-45ac-aa5f-45c13209c385,"Kingsland Estate, Whiston Road, Hackney",Primary
0b62fa1a-0ae7-4dad-b8ba-135969eb6501,Moat Mount Park,Primary
0b673b55-fdd8-4b8d-9b5d-327a884da6b4,"Winchester Square, Southwark, SE1",Primary
0b7d1c0f-3443-47c5-8253-9f1cb238553f,"Mitre Square, EC3",Primary
0b97ca2b-a287-4849-ac32-a2176f0fc48e,"Crosswall, City of London, EC3",Primary
0b9b9ceb-1cca-4ced-b305-6d2e08b5d9a4,"Brampton Road, DA7",Primary
0ba43fbd-b757-4bfd-914b-2f6c87c03b66,"German Gymnasium off Cheney Road, Camden",Primary
0bb0dc0b-119a-470f-b88c-71569a968b9d,"Cowcross Street, EC1",Primary
0bb8c1be-e260-4a75-a518-04351562e189,"Land at Roneo Corner, Rom Valley Way, Romford, Havering",Primary
0bd59f3a-e147-49ec-815c-8bce41309c27,Calais Street,Primary
0bd59f3a-e147-49ec-815c-8bce41309c27,Knatchbull Road,Primary
0bd59f3a-e147-49ec-815c-8bce41309c27,Cormont Road,Primary
0bd59f3a-e147-49ec-815c-8bce41309c27,Myatts Fields,Primary
0be460b9-d911-4e5e-830f-85ec46f4536f,"Long Lane, Hillingdon",Primary
0bf47453-b8c9-41ba-8d2d-c09ee57077b0,"Monument Street, City of London, EC3",Primary
0c1ea1df-1686-4f74-864b-56f9b65408df,"Goldfinch Road, Thamesmead, Lewisham",Primary
0c2f4948-73e7-43a9-85b3-dc3ee384d07f,Swaislands Drive,Primary
0c3363e1-8d6c-46c4-8742-bc1ce287210d,"Bermondsey Wall West, Southwark, SE16",Primary
0c3363e1-8d6c-46c4-8742-bc1ce287210d,"Chambers Street, Southwark, SE16",Primary
0c36b7b1-6088-49cf-95d1-cdd2d7831297,Old Town,Primary
0c39347f-9138-4fa2-9932-8694d3c6e139,"Land Bounded by York Way, Railway Street, Balfe Street, and Caledonia Street, Islington",Primary
0c4a7d3a-ed30-4675-a483-a484a7ae0ac1,South Lambeth Road,Primary
0c53fc2d-2e9e-4ffb-836b-3c3ae8eb5fa0,"Pages Street, Barnet",Primary
0c720de1-6058-4033-b8a1-c6140e7473bb,"Hastcham Park Mews, New Cross, Lewisham, SE14",Primary
0c93d641-d754-48e2-8476-fef31d76fc08,"Lower Richmond Road, Mortlake, SW14",Primary
0c9a34d6-bc86-4ead-b9c2-b6029216c5e7,"London Road, Hackbridge, Wallington, SM5 or SM6",Primary
0ca6cd78-76e8-4b55-be6b-947290269b87,"Spring Park, Woodland Way, West Wickham, Bromley",Primary
0ca6cd78-76e8-4b55-be6b-947290269b87,"Spring Park, Addington Road, West Wickham, Bromley",Primary
0ca8d971-af3e-4240-a79f-ab86a9dd173d,"Chequers Lane, Dagenham, RM9",Primary
0cabeaf9-2ba0-469f-a60a-8333da2417eb,"Thames Foreshore, Hounslow",Primary
0cb48b03-5282-4d44-9005-4a0e311879ac,"Quilter Gardens, Orpington",Primary
0ccc30d6-3d89-42da-985b-300fcb6cfccf,"Brockley Hill, Stanmore, Harrow",Primary
0cfb367a-832f-4bc6-8d2e-584222f80873,"Highgate Road, Kentish Town, Camden, NW5",Primary
0d16964b-bc54-4b45-a13f-2ff63f6f7512,"Deptford Creek, SE8 and SE10",Primary
0d172a79-90c1-40d5-9974-dada9efd5633,"Stratford to Canning Town, Newham",Primary
0d1df916-08d8-4871-b2f9-d64672ee7565,"Monkwell Square, City of London, EC2",Primary
0d1df916-08d8-4871-b2f9-d64672ee7565,"Wood Street, City of London, EC2",Primary
0d1df916-08d8-4871-b2f9-d64672ee7565,"London Wall, City of London, EC2",Primary
0d1f33d7-a3c4-4e9b-8df4-ffc59922d441,"Lombard Street, City of London, EC3",Primary
0d3d16e8-6490-45d6-9303-f69398ece601,"Harrow Manor Way, Erith, Bexley",Primary
0d3d16e8-6490-45d6-9303-f69398ece601,"Yarnton Way, Erith, Bexley",Primary
0d40b07d-8bef-444e-b0ed-928803b6a841,"Bedford Road, Clapham",Primary
0d75b823-01ee-4fc7-8ee6-7b60baee3510,"Emerson Place, Emerson Street, Southwark, SE1",Primary
0d75b823-01ee-4fc7-8ee6-7b60baee3510,"Emerson Place, Park Street, Southwark, SE1",Primary
0d75b823-01ee-4fc7-8ee6-7b60baee3510,"Sumner Street, Southwark, SE1",Primary
0daba978-75c4-4aa3-83a5-42840091ae3c,"Land at Geldeston Road, Hackney, E5",Primary
0ddd4b4d-c49f-4186-a401-0c54cf44e55c,M4 Widening Scheme,Primary
0debe273-eb99-4a97-bc7c-9c1d05a6d8bc,"Farringdon Road, EC1",Primary
0def7ba2-b30b-4c3b-a242-96c3e64c6f72,"Bakers Row, West Ham, E15",Primary
0dfab737-61ed-4762-bebd-ea901fe1e8e1,"Upper Thames Street, City of London, EC4",Primary
0e05363b-1d86-4763-ac6c-eae88e64d4df,"Lovell's Wharf, Banning Street, Greenwich",Primary
0e05363b-1d86-4763-ac6c-eae88e64d4df,"Granite Wharf, Banning Street, Greenwich",Primary
0e05363b-1d86-4763-ac6c-eae88e64d4df,"Badcock's & Pipers Wharf, Banning Street, Greenwich",Primary
0e1002d8-74fa-403f-a1cd-67de4b0aa976,Ruxley A20 extension,Primary
0e1201d3-2a00-453a-9b11-9ca5bec6ddc7,"Lloyd Park, Coombe Road, Croydon, CR0",Primary
0e136973-cd59-4608-b589-44d0ba047260,"Brockham Street, Southwark, SE1",Primary
0e136973-cd59-4608-b589-44d0ba047260,"Harper Road, Southwark, SE1",Primary
0e1e1e49-a5fc-4dc2-9917-6205a2dfa9ce,"Milk Street, East Ham",Primary
0e2426e1-88b1-408c-8cb7-6947737393f7,"Charterhouse Square, EC1",Primary
0e2c373a-aaa9-4b73-9598-bb665a4d6d57,"The Green, Southall, Ealing, UB2 4BJ",Primary
0e452258-5a92-4a74-8331-21116f7ccc33,"Turney Road, Dulwich Village, Southwark, SE21",Primary
0e497887-13fa-4298-a9ed-8a1cde44f1b4,"Russell Square, Camden",Primary
0e5894a4-6059-485b-b827-82dbedd60e10,"Temple Avenue, EC4",Primary
0e5894a4-6059-485b-b827-82dbedd60e10,"Tudor Street, EC4",Primary
0e5894a4-6059-485b-b827-82dbedd60e10,"Tallis Street, EC4",Primary
0e5894a4-6059-485b-b827-82dbedd60e10,"Carmelite Street, EC4",Primary
0e644ce1-d286-4b88-8800-35be32ed89eb,"Little Britain, City of London, EC2",Primary
0e71b3aa-ca24-4920-aa60-b1d659e634da,"Lower Coombe Street, Croydon",Primary
0e811826-4538-410e-b4ca-ebb97a9254fb,"Dragon Yard, Holborn, WC2",Primary
0e815a67-5e1c-4d69-a4af-f97100dc4bdb,"Land at former Queen Mary's Hospital, Carshalton, Carshalton, Sutton",Primary
0e838526-0f9e-45b7-ad50-e945ff1efc4b,"Upper Thames Street, EC4",Primary
0e838526-0f9e-45b7-ad50-e945ff1efc4b,"High Timber Street, EC4",Primary
0e838526-0f9e-45b7-ad50-e945ff1efc4b,"Huggin Hill, EC4",Primary
0eb1705b-9b52-40eb-a720-7cbe300176be,"The Burroughs, Hendon, Barnet",Primary
0edacb26-e40e-4e8c-8ec9-70f94337a934,"Hadley Green Road, [St Mary the Virgin], Barnet",Primary
0edf4fe1-7412-4fd1-af88-c88ab68bc7d3,"Honeypot Lane, Kingsbury, Brent",Primary
0ee53634-ed1f-4705-a2c3-089e69aaf3e9,Old Lodge Lane,Primary
0ee53634-ed1f-4705-a2c3-089e69aaf3e9,Portnalls Road,Primary
0eeaad3b-722e-479c-aef0-dae80cecc825,"Pudding Lane, EC3",Primary
0eeaad3b-722e-479c-aef0-dae80cecc825,"Monument Street, EC3",Primary
0ef5aafb-af01-4db6-8c2c-33ac914ccf6e,"Blomfield Street, City of London, EC2",Primary
0ef5aafb-af01-4db6-8c2c-33ac914ccf6e,"London Wall, City of London, EC2",Primary
0ef7ca51-6260-4bee-818e-00d29417ddf6,River Thames,Primary
0f1cb166-56a7-4ab4-881a-54f8f7f58f47,"Kings Wood, Sanderstead",Primary
0f288459-aa0b-4421-8076-1174fb2a991a,"Durand Estate, Culvers Avenue, Carshalton, Sutton",Primary
0f304a37-efb2-40fa-a7b5-eb5893e96c31,"St Mary's Road, Ealing",Primary
0f304a37-efb2-40fa-a7b5-eb5893e96c31,"Warwick Road, Ealing",Primary
0f304a37-efb2-40fa-a7b5-eb5893e96c31,"The Park, Ealing",Primary
0f77b9c0-195d-4fec-909c-c36704371371,"Chelsham Road, Clapham",Primary
0f8bc63b-80a8-4a83-9be6-263151dbdf86,"Former Walsingham School, Breakspears Drive, Orpington, Bromley",Primary
0f9b269c-61b5-4600-b300-9581c93042a7,"Daysbrook Road, SW2",Primary
0fb82940-b359-4dee-8812-fcb7006c96af,"Nine Elms Lane, Nine Elms, Wandsworth",Primary
0fb82940-b359-4dee-8812-fcb7006c96af,"Post Office Way, Nine Elms, Wandsworth",Primary
0fbdc2f5-5106-43df-a95a-bae902f03e53,"Homerton High Street, Crozier Terrace, E9",Primary
0fc9a8c8-442a-43cd-8469-050b0a485d4f,Thames At Surbiton,Primary
0fcd3ebe-b678-45cf-a618-81ade5f85499,"Trent Park, Cockfosters Road, Cockfosters, Enfield",Primary
0fcd3ebe-b678-45cf-a618-81ade5f85499,"Trent Park, Hadley Road, Cockfosters, Enfield",Primary
0fd4f187-592b-4df1-9d4c-c38833946f97,"Borthwick Street, Greenwich, SE8",Primary
0fd4f187-592b-4df1-9d4c-c38833946f97,"Gonson Street, Greenwich, SE8",Primary
0fd4f187-592b-4df1-9d4c-c38833946f97,"Albury Street, Greenwich, SE8",Primary
0fea2762-80d2-48f6-9b61-8e554c9d51d2,"Trundley's Road, SE8",Primary
0ffd5981-2e52-46f5-a67e-4d27c4b3713e,"Bankside, Southwark, SE1",Primary
0ffd5981-2e52-46f5-a67e-4d27c4b3713e,"St Peters Hill, City of London, EC4",Primary
100311dd-4864-428d-98b8-2e04853b2d66,"University of Surrey Roehampton, SW15",Primary
100a38a7-36e1-41b5-8966-5ad8b0fba650,"Guildhall Yard, City of London, EC2",Primary
10143cac-7797-4b37-a0f0-f5acb4aa0776,"Tennis Court Lane, Hampton Court Palace,",Primary
10264709-73bc-4e17-96fb-51948d9a1b6a,Battersea Power Station,Primary
10443555-8416-4553-bece-e11f7041b853,"Rick Roberts Way, Stratford",Primary
105f4a7a-3fa6-4a21-a9d9-48fde2ef1b3a,"Carter Lane, EC4",Primary
1067328d-cc21-41dc-ae1e-ee9599cdb402,Farnborough,Primary
10711b78-3b2d-4788-876d-700a7c691694,"Trowbridge Estate, Hackney Wick, Hackney, E9",Primary
10760647-cdae-4542-8bf9-7a2aa1727fe3,"Woodcote Avenue, Wallington, SM6",Primary
1076588a-e1aa-4ec7-aa3a-a577a8bb78ee,"Odessa Wharf, Bermondsey Wall West, Southwark, SE1",Primary
10795530-690e-4d83-9182-ce66eb625099,"Mansion House Street, City of London, EC4",Primary
108b643a-c5c9-4e54-ab83-4a85e46dcca1,"Land at Klippan House, Well Walk, Hampstead, Camden",Primary
10b0fe17-0b1f-4bb7-9367-7acf9cb3a7eb,"Threadneedle Street, City of London, EC2R",Primary
10c32d5a-df7c-4055-b1e7-fbfe08c0a460,"Corner of Winchester Walk, Southwark, SE1",Primary
10c32d5a-df7c-4055-b1e7-fbfe08c0a460,"Corner of Winchester Square, Southwark, SE1",Primary
10c7673f-04f8-4cad-b246-079c723b6cd6,"Bishopsgate, City of London, EC2",Primary
10c7673f-04f8-4cad-b246-079c723b6cd6,"Stone House, City of London, EC2",Primary
10c7673f-04f8-4cad-b246-079c723b6cd6,"Staple Hall, City of London, EC2",Primary
10ee23fd-8a2b-4506-bd44-ba9d57548b30,"St Georges Estate, Cable Street, Tower Hamlets, E1 8HS",Primary
10f0467b-2fce-42dc-9c5a-454a581de3f5,"Bollo Lane, South Acton, Ealing",Primary
10f0467b-2fce-42dc-9c5a-454a581de3f5,"Bollo Bridge Road, South Acton, Ealing",Primary
10f0467b-2fce-42dc-9c5a-454a581de3f5,"Avenue Gardens, South Acton, Ealing",Primary
10f0467b-2fce-42dc-9c5a-454a581de3f5,"Avenue Road, South Acton, Ealing",Primary
10f0467b-2fce-42dc-9c5a-454a581de3f5,"Langley Drive, South Acton, Ealing",Primary
10f0467b-2fce-42dc-9c5a-454a581de3f5,"Mill Hill Road, South Acton, Ealing",Primary
10f0467b-2fce-42dc-9c5a-454a581de3f5,"Cheltenham Place, South Acton, Ealing",Primary
10f0467b-2fce-42dc-9c5a-454a581de3f5,"Church Road, South Acton, Ealing",Primary
10f0467b-2fce-42dc-9c5a-454a581de3f5,"Brouncker Road, South Acton, Ealing",Primary
1107e740-2e40-4359-bd77-0f5f4e103e3a,"Thanet Wharf & Hilton's Wharf, Norman Road, Deptford Creek, Lewisham",Primary
1107e740-2e40-4359-bd77-0f5f4e103e3a,"Thanet Wharf & Hilton's Wharf, Copperas Street, Deptford Creek, Lewisham",Primary
11090797-c9e8-4925-bebf-2f01f3e90952,"Grays Inn Road, Camden",Primary
110e2c98-b84c-410f-b271-f3b8b2f07cfd,"Railway Approach, Southwark",Primary
110f72f4-63ef-4a67-a14e-7f9fda73f94e,"Ruskin Avenue, Kew, TW9",Primary
1113a848-6ab6-43a5-9aba-d48dd9e8de1c,"Church Road, Worcester Park, Kingston, KT4",Primary
11153ec3-dcc3-4ed4-895c-98026a7c8891,"Cathy Street, Rotherhithe, Southwark",Primary
11153ec3-dcc3-4ed4-895c-98026a7c8891,"Paradise Street, Rotherhithe, Southwark",Primary
11153ec3-dcc3-4ed4-895c-98026a7c8891,"Bermondsey Wall East, Rotherhithe, Southwark",Primary
112e20e6-3088-4175-90c6-4e8d12cd95ab,"Scadbury Park, near Chislehurst",Primary
1133ef10-deec-47fb-a5a8-78d033142baa,"Morson Road, Ponders End, Enfield",Primary
1139982e-8bca-424e-b976-3b438ec199bb,"Channelsea River Culvert, Stratford, Newham, E15",Primary
113ab0b1-8d3c-4e3f-90e3-5b6d87825113,"Churchfield Road, Welling, Bexley",Primary
113ab0b1-8d3c-4e3f-90e3-5b6d87825113,"Faraday Avenue, Welling, Bexley",Primary
113ab0b1-8d3c-4e3f-90e3-5b6d87825113,"Hook Lane, Welling, Bexley",Primary
114d7b36-c452-41f9-a7bc-7be914be51a2,"Salway Road Cinema Site, Stratford, Newham, E15",Primary
114ddbd8-bf46-4a06-9773-2c92cc641097,"Harford Street, Stepney, Tower Hamlets, EC4",Primary
114ddbd8-bf46-4a06-9773-2c92cc641097,"Ben Jonson Road, Stepney, Tower Hamlets, EC4",Primary
11501929-ee9e-478b-bd26-296d2f5a5081,"Valentines Park, Ilford",Primary
115f24dc-57c8-4869-aa0c-d223168b8961,Davies Estate,Primary
11643501-0557-47b8-a47d-2d30564005f1,"Wakering Road, Barking",Primary
1166edb8-7216-40fb-bc19-a440e61767a0,Waterloo Road,Primary
1177001a-b6d2-41f9-b9b6-89251ae33d71,"Gallions Reach, Thames Foreshore",Primary
118a4135-6eab-4c28-9e95-25c09de4f0ff,"Old Montague Street, Whitechapel, Tower Hamlets, E1",Primary
118a4135-6eab-4c28-9e95-25c09de4f0ff,"Davenant Street, Whitechapel, Tower Hamlets, E1",Primary
11adc7d9-2571-443a-a404-a57ea1eca668,Provost Road,Primary
11b0ea73-915b-4a02-930b-330b4be95a25,Beddington Sewage Farm,Primary
11b375f0-fa5f-42ca-8cc4-7747c4e24e30,"Bunces Meadow, Phipp's Bridge Road, Mitcham, Merton, SW19",Primary
11c175c5-4bdb-479a-835a-edab4a9f12f0,Tradescant Road,Primary
11c60d33-afb6-4628-9b73-9a13f12f9698,Parkside Gardens,Primary
11ca5068-b70c-4b13-aa70-d9d63ba4b613,Farnborough,Primary
11d54714-c22f-4266-816d-cb06cced0248,"Near Lillie Road, Hammersmith and Fulham",Primary
11d9343d-6ae7-4be1-a890-878f03e6a97b,"Gilmour Close, Bulls Cross, Enfield, EN1 4RQ",Primary
11e05e50-d512-4d5a-84a6-d210afbcbe59,"Cuthbert Road, Croydon",Primary
11e625c6-d69e-470e-9a47-d2e805f7a325,"Christchurch Road, Colliers Wood, SW19",Primary
11e6db6b-2879-4f27-b224-c7c525d18381,"Stroudley Walk, Tower Hamlets, E1",Primary
11e6db6b-2879-4f27-b224-c7c525d18381,"Bromley High Street, Tower Hamlets",Primary
11e6db6b-2879-4f27-b224-c7c525d18381,"Priory Street, Tower Hamlets",Primary
11e8b686-283e-4fcf-aa16-ed749628147c,"London Road, Croydon Road, Wallington, SM6",Primary
11ffb9e0-7d92-4248-9a54-7e1f93c5b291,"Boundary Road, Southwark, SE1",Primary
1209d9e6-8f47-4562-a427-51c7dca153a3,"Wood Street, EC2",Primary
1209d9e6-8f47-4562-a427-51c7dca153a3,"Forestreet, EC2",Primary
1209d9e6-8f47-4562-a427-51c7dca153a3,"Silk Street, EC2",Primary
120b58c7-f827-4e0d-987b-442db7b348fd,"Calonne Road, Parkside (off), SW19",Primary
122571e0-8684-4175-bb97-438a51a5f0d2,Dennis Lane,Primary
123d81e1-84f9-41b5-bf91-0a07277514b4,"London Road, Barking, Barking and Dagenham, IG11",Primary
123d81e1-84f9-41b5-bf91-0a07277514b4,"North Street, Barking, Barking and Dagenham, IG11",Primary
123e8841-ff10-475b-bbf1-8261e7beed22,Cranham,Primary
123ecdad-7642-4f04-9cdb-2af364e05fa7,"Nelson Street, Southwark, SE1",Primary
12460df1-1856-4014-bbc0-cc427949e895,"Church Road, St Giles the Abbot Church (at side of, behind car park), Farnborough",Primary
12513c6f-d02a-4c0d-b850-faae8aefb0f8,"Lytton Grove, Putney, SW15",Primary
1254109f-f4a7-414f-a54b-bbc5b9b00acf,Heyford Avenue,Primary
125759ba-a5db-4fc7-8cf5-d679abb862c8,"Ravensbourne Park, Lewisham, SE8",Primary
12584ae7-5e5b-4360-9311-937261f866fa,"Tanners Hill, Deptford, Lewisham",Primary
1262fa51-00b5-41a6-ae26-3ef41dad3bc9,"Heathrow Airport Staff West Car-Park, Northolt Road, Langford, Hillingdon",Primary
1263f1d4-f8b8-4a95-bc50-22236dc1c3aa,Pampisford Road,Primary
1272d4b3-2497-43b3-a6fd-84b423a9a1a1,"Crabtree Manorway North, Erith, Bexley",Primary
127440b0-ee9c-4c4c-9428-3a53577c3575,"Elephant Road, Southwark, SE1",Primary
127440b0-ee9c-4c4c-9428-3a53577c3575,"New Kent Road, Southwark, SE1",Primary
1277f917-82a5-45ca-9ffa-60fd97327e3c,"Potters Fields, Southwark, SE1",Primary
1286ff00-cc2b-4187-938f-7d280bf95214,"Camden 4B Development, Peckham, Southwark, SE15",Primary
128bb97c-03f1-4ff8-8dfc-3d3626c5c0ff,"Inner Circle, Regents Park, Marylebone Road, NW1",Primary
12a5c972-1bf4-4b20-811d-cb1acc935ce3,"Joiner Street, Southwark, SE1",Primary
12a5c972-1bf4-4b20-811d-cb1acc935ce3,"London Bridge Street, Southwark",Primary
12c476a3-64e6-4ca7-89a6-a2aeb35c7dc6,Lower Road Allotments,Primary
12c58334-0c9b-446e-a96e-b4a8850d6e99,"Merantun Way/Bennett's Ditch/River Wandle, Collier's Wood, Merton",Primary
12d6cca8-4b8c-4fb7-a0f0-78eab3eacf67,"Trafalgar Square, City of Westminster, WC2",Primary
12dbc9e5-8067-4408-8a9c-f786682931ff,"Tomkyns Lane, Upminster, RM14",Primary
12ea050a-38e8-4c00-9753-d7fcd8cbe781,"Blackwall Lane, Greenwich, SE10",Primary
12fe1504-6a02-4aca-b46a-cbbbc78fde50,"Bridport Site, Three Mills, Bromley By Bow, Newham",Primary
1309d92c-a70f-4f53-af82-9370dac42c0a,"Hyde Park, Bayswater Road, W2",Primary
1310cd13-4af4-407f-bcf3-8d40e9924411,"Great Eastern Road, Stratford, West Ham, E15",Primary
131ab64e-06ad-40c8-8d13-e49653c03ed1,"Brill Place, Camden",Primary
132d6980-964d-4de3-b084-3cf85a0d0a7e,"Grand Union Buiness Park, Uxbridge, Uxbridge, UB8 2SD",Primary
1347c679-9c67-4695-8888-2e24a19df1bf,"Thames Foreshore, Greenwich",Primary
1358a2ee-1f54-43d0-a433-279ee328faef,"M4 (south of), Hillingdon",Primary
13632859-15a9-476d-887f-2a9e540c1b29,"Page Road Regenration Scheme, Bedfont",Primary
136909d8-8f15-4a38-bda9-e0e0ea2a44d4,"Green Lane, Feltham, Hounslow, TW13",Primary
136d5d54-68ee-4fbd-b978-180896d456c2,"Palm Avenue, Sidcup, Bexley",Primary
136d5d54-68ee-4fbd-b978-180896d456c2,"Maidstone Road, Sidcup, Bexley",Primary
13709517-b26b-4b5d-a073-62e3d3464bc5,Old Church Lane,Primary
13732d29-6ed2-47f7-b3b9-c464d4fb74da,"Hertsmere Road, E14",Primary
13732d29-6ed2-47f7-b3b9-c464d4fb74da,"Victoria Dock Road, E16",Primary
13732d29-6ed2-47f7-b3b9-c464d4fb74da,"Marsh Wall, E14",Primary
137e638a-575a-477f-bb20-6c3f38db1df1,"Ascot Road Industrial Estate, Clockhouse Lane, Bedfont, Hounslow",Primary
1383f7e1-7452-44cf-925a-05fe29865ddf,"East London Line Extension, E1",Primary
1383f7e1-7452-44cf-925a-05fe29865ddf,"East London Line Extension, SE8",Primary
1383f7e1-7452-44cf-925a-05fe29865ddf,"East London Line Extension, SE16",Primary
1390ec97-e854-49d5-a700-73de56a0f0e9,"Moorfields, City of London, EC2",Primary
13a0306e-e1cb-4c53-a401-c40efc742ba4,Lambeth Palace Road,Primary
13a1cca5-66cd-428a-958f-91fdfc19fe5a,St Nicholas Road,Primary
13af9478-6908-4893-9d44-924b16e23a44,"Cornes Well, Wandsworth",Primary
13b16a5e-cc98-4401-8c64-aea2480541b4,"Tower Bridge Road, Southwark, SE1",Primary
13b16a5e-cc98-4401-8c64-aea2480541b4,"Bermondsey Street, Southwark, SE1",Primary
13b78959-a6d3-43cc-b749-f47bd0ad2bd8,"New Kent Road, Southwark, SE1",Primary
13c66013-2c3c-47f9-8d23-36fa0c531f4f,"Greenwich Industrial Estate, Bugsby's Way, Charlton, Greenwich",Primary
13c70085-0e83-4504-a2e2-6ebe4aa9d00f,"Land at Southbury Road, Enfield",Primary
13cca6e6-ef2b-443a-be5b-8872eebcf53d,"Brill Place, Camden",Primary
13f30814-bc0c-4da6-b7a0-74ca28513855,"Lambeth Walk, Lambeth, SE11",Primary
13f30814-bc0c-4da6-b7a0-74ca28513855,"Juxon Street, Lambeth, SE11",Primary
13f30814-bc0c-4da6-b7a0-74ca28513855,"Lollard Street, Lambeth, SE11",Primary
13f5f59b-4320-4630-8dbc-9d2ee5550ed9,"Centre Road, Wanstead Flats, Redbridge, E7 0EA",Primary
13f744d8-b961-4d40-95aa-7c2fe0a124a7,"Stockingswater Lane, Brimsdown, Enfield",Primary
13fec7ce-04df-4c4d-b194-4c84fb0a86be,"The Green, Southall, Ealing, UB2",Primary
143a9b7d-f403-473c-b332-013a267d8402,"Battersea Bridge Road, Battersea, SW11",Primary
14753a2f-d379-4c69-9b1c-f3e0cd4aeef5,"Worfield Road, Battersea, SW11",Primary
1485f0a1-19ff-463c-ba54-d8a54ac818ca,"St John's Churchyard, Tower Bridge Road, Southwark, SE1",Primary
149059fc-c66e-401d-9bcd-a8cd350b16b8,"Primrose Street, EC2A",Primary
14a1c393-61a1-4a19-891c-16d6a3462b00,"Portnall Road, Cane Hill, Croyydon",Primary
14a737ec-b0db-4f0d-a6de-c973174eb643,"Canons Park, Dalkieth Grove, Harrow",Primary
14b3d0ce-64ae-4677-8607-733b7017d23e,"King's Cross Lands, West of York Way, Camden",Primary
14c98cbf-5cf3-4b47-b669-4f173fd30613,"Wood Wharf & Adjacent Playground Site, Horseferry Place, Greenwich, SE10",Primary
14c98cbf-5cf3-4b47-b669-4f173fd30613,"Wood Wharf & Adjacent Playground Site, Thames Street, Greenwich, SE10",Primary
14cc5870-2636-404c-a9ee-4ac5534d328a,Tradescant Road,Primary
14df0594-f5cd-47ce-b7f8-89dbe2c10d6f,"St Anne's Row, Limehouse, Tower Hamlets, E14",Primary
14f67a9b-639a-4548-8c39-ffee169608d0,"Bishopsgate, EC2M",Primary
15031d99-2fc9-48a6-8e4a-8465b00377ed,"Laurence Pountney Lane, City of London, EC4",Primary
150bab88-b37a-472f-8cb6-4ca52e379cb2,London Bridge,Primary
1513f8c3-9e2b-4440-ab7f-374a276717d6,"Wembley WO3, Wembley",Primary
1519db5b-23a7-452b-b009-657f7db561fa,"Lea Valley Road, Ponders End, Enfield",Primary
1519db5b-23a7-452b-b009-657f7db561fa,"Alma Estate, Ponders End, Enfield",Primary
1519db5b-23a7-452b-b009-657f7db561fa,"South Street, Ponders End, Enfield",Primary
1519db5b-23a7-452b-b009-657f7db561fa,"Alma Road, Ponders End, Enfield",Primary
153e05a9-db7e-43ad-bc6f-a22f1cf0597d,Crayford,Primary
154a98e9-2c61-47ee-ae48-5a7646252b0c,"Jewry Street, City of London, EC3",Primary
1553cb95-94e1-4612-b689-b7ca45092314,"Chambers Wharf, Chambers Street, Bermondsey, Southwark, SE16",Primary
