ResourceID,Legacy ID,Full Address,Building Name,Building Number,Street,Locality,Town or City,Postcode,Address Status,Address Currency,Area Name,Area Type,Area Currency Type,Reference Number,Reference Number Type,Location Description,Name,Name Use Type
9ab67554-29e3-6b12-a19b-fc6f84fb234d,DALO03014,"1   Pooles Lane, Dagenham London RM9 6RS",,1,  Pooles Lane,Dagenham,London,RM9 6RS,Primary,Current,Barking and Dagenham,Borough,Current,16/01475/FUL,External Reference,"Eddie Stobart, Goresbrook Park Industrial Estate, Pooles Lane, Dagenham Essex",Kuehne And Nagel Limited 1 Pooles Lane Dagenham Essex RM9 6RS,Primary
9ac35f57-6cc8-060f-9e7d-c11380849a14,DALO05733,"The Russets, Kingston upon Thames, London KT2 7LX",The Russets,,,Kingston upon Thames,London,KT2 7LX,Primary,Current,Kingston upon Thames,Borough,Current,1515194,External Reference,,"The Russets , Kingston Hill, Kingston upon Thames, KT2 7LX",Primary
9acb6abd-9483-3b0d-1e17-ba85bf44a5fd,DALO01277,"34   Arkwright Road, South Croydon London CR2 0LL",,34,  Arkwright Road,South Croydon,London,CR2 0LL,Primary,Current,Croydon,Borough,Current,18/00749/FUL,External Reference,,34 Arkwright Road South Croydon CR2 0LL,Primary
9acba8f0-4032-9f2b-4000-86896827315b,DALO04418,"27   Broadway, Stratford London E15 4BQ",,27,  Broadway,Stratford,London,E15 4BQ,Primary,Current,Newham,Borough,Current,16/00936/FUL,External Reference,,27 Broadway,Primary
9acf71a8-6cbd-9f30-04ee-e5dc9ab87613,DALO03909,"67   Barking Road, Canning Town London E16 4HB",,67,  Barking Road,Canning Town,London,E16 4HB,Primary,Current,Newham,Borough,Current,"16/01120/FUL & 16/01121/LBC,",External Reference,,67 Barking Road Canning Town London E16 4HB,Primary
9adcf79b-4291-2571-126f-d5a95c4c4773,DALO06003,"3   Church Street, Twickenham London TW1 3NJ",,3,  Church Street,Twickenham,London,TW1 3NJ,Primary,Current,Richmond upon Thames,Borough,Current,15/3828/LBC,External Reference,,3 Church Street,Primary
9aebd7dd-4434-7861-a72a-585fe3ac8db8,DALO04030,"94   Reighton Road, Hackney London E5 8SG",,94,  Reighton Road,Hackney,London,E5 8SG,Primary,Current,Hackney,Borough,Current,2016/2009,External Reference,,94 Reighton Road,Primary
9b55f5de-5832-5ba7-6e50-46daeafc5db0,DALO00763,"2   Jews Walk, London SE26 6PL",The Grove Centre,2,  Jews Walk,,London,SE26 6PL,Primary,Current,Lewisham,Borough,Current,DC/18/106317 & DC/18/106318,External Reference,,"THE GROVE CENTRE, 2 JEWS WALK, London, SE26 6PL",Primary
9b6f06b0-3bbf-9875-0956-c9179ab32e28,DALO04323,"1-3   Buckingham Gate, London SW1E 6JP",,1-3,  Buckingham Gate,,London,SW1E 6JP,Primary,Current,City of Westminster,Borough,Current,13/02202/FULL,External Reference,1 Palace Street And 1-3 Buckingham Gate London SW1E 6JP,1-3 Buckingham Gate London SW1E 6JP,Primary
9b7f5719-61e7-3404-7953-93f8d44669fe,DALO04634,"29   Birdwood Close, South Croydon London CR2 8QJ",,29,  Birdwood Close,South Croydon,London,CR2 8QJ,Primary,Current,Croydon,Borough,Current,16/01028/P,External Reference,,"29 Birdwood Close, South Croydon, CR2 8QJ",Primary
9b8e8aae-4189-791f-2c03-f157b4c73a30,DALO03974,"45   Poynter Road, Enfield London EN1 1DN",,45,  Poynter Road,Enfield,London,EN1 1DN,Primary,Current,Enfield,Borough,Current,16/04293/HOU,External Reference,,45 Poynter Road,Primary
9b97dec6-3df9-3d9b-3327-68535c360934,DALO06174,"Saint John Bosco College, London SW19 6QE",Saint John Bosco College,,,,London,SW19 6QE,Primary,Current,Wandsworth,Borough,Current,13/1978,External Reference,"Saint John Bosco College (formerly John Paul II School), Princes Way",Saint John Bosco College,Primary
9bb5d36a-4c39-42ff-5ebb-04d0933f8a98,DALO00102,"106   &Elms Lane, Wembley London HA0 2NP",,106,  &Elms Lane,Wembley,London,HA0 2NP,Primary,Current,Brent,Borough,Current,16/1642,External Reference,,"106 Elms Lane, Wembley, HA0 2NP",Alternative
9bda0568-a730-278a-9e9d-5d72a4101f7e,DALO05617,"Kelsey House 77   High Street, Beckenham London BR3 1AN",Kelsey House,77,  High Street,Beckenham,London,BR3 1AN,Primary,Current,Bromley,Borough,Current,DC/PREAPP/15/00295,External Reference,,"Kelsey House, 77 High Street",Primary
9be32f96-4544-7bb3-76c5-a04b31183de9,DALO04576,"Queen's Yard, London E9 5EN",Queen's Yard,,,,London,E9 5EN,Primary,Current,Tower Hamlets,Borough,Current,16/00271/OUT,External Reference,,Queen's Yard,Primary
9c0014e7-7527-9f9a-3bf0-4e08830075bd,DALO00748,"1  Nottingham Street, London W1U 5ES",,1, Nottingham Street,,London,W1U 5ES,Primary,Current,City of Westminster,Borough,Current,,,23 Nottingham Street,23 Nottingham Street London W1U 5ES,Primary
9c1ee617-a667-075c-894f-3bd9be224c66,DALO05413,"35   Marylebone High Street, London W1A 2BG",,35,  Marylebone High Street,,London,W1A 2BG,Primary,Current,City of Westminster,Borough,Current,12/07084/FULL,External Reference,,35 Marylebone High Street London W1A 2BG,Primary
9c31c445-0db5-a755-9e57-3d119d6c4b55,DALO00862,"St Winefrides Roman Catholic Primary School, Manor Park, London E12 6HB",St Winefrides Roman Catholic Primary School,,,Manor Park,London,E12 6HB,Primary,Current,Newham,Borough,Current,16/00419/FUL,External Reference,"St Winefrides Roman Catholic Primary School, Church Road, Manor Park, London, ","St Winefrides Roman Catholic Primary School, Church Road, Manor Park, London, E12 6HB",Primary
9c3a09ce-61b1-6c03-51a4-9ca833db7331,DALO04785,"1   Haling Road, South Croydon London CR2 6HS",,1,  Haling Road,South Croydon,London,CR2 6HS,Primary,Current,Croydon,Borough,Current,16/02311/P,External Reference,,"1 Haling Road, South Croydon, CR2 6HS",Primary
9c6abad5-a189-2427-37bd-6929749041df,DALO01193,"35   Woodgrange Road, Forest Gate London E7 8BA",,35,  Woodgrange Road,Forest Gate,London,E7 8BA,Primary,Current,Newham,Borough,Current,18/00481/FUL,External Reference,,35 Woodgrange Road Forest Gate London E7 8BA,Primary
9c7ccc34-3151-275a-62c8-30c68d1c3f2f,DALO05003,"22   York Terrace East, London NW1 4PT",,22,  York Terrace East,,London,NW1 4PT,Primary,Current,City of Westminster,Borough,Current,16/01376/LBC,External Reference,,First Floor Flat 22 York Terrace East London NW1 4PT,Primary
9c7d8b33-8530-7c4a-407d-23278b907f67,DALO05913,"73   Charlotte Road, London EC2A 3PE",,73,  Charlotte Road,,London,EC2A 3PE,Primary,Current,Hackney,Borough,Current,2015/1813,External Reference,,73 Charlotte Road,Primary
9c7ded6f-2a64-6dba-9e28-ea6551316542,DALO00359,"The Old Ambulance Station, London E9 6NR",The Old Ambulance Station,,,,London,E9 6NR,Primary,Current,Hackney,Borough,Current,2012/3660,External Reference,,Old Ambulance Station,Primary
9c7f34f7-16e7-a199-2359-3fe8013b8023,DALO04469,"Mercer's Covent Garden Estate, London WC2",Mercer's Covent Garden Estate,,,,London,WC2,Primary,Current,City of Westminster,Borough,Current,13/06028/FULL,External Reference,"Site At Mercers Covent Garden Estate - Block C, Mercer Street, London, ,","Part Of Block C, Mercer's Covent Garden",Alternative
9c826090-88f1-6b3b-8f65-a9d51b2a7c95,DALO01920,"1   Spring Corner High Street, Feltham London TW13 4PA",,1,  Spring Corner High Street,Feltham,London,TW13 4PA,Primary,Current,Hounslow,Borough,Current,P/2017/4432,External Reference,,MR LEMON HAND CAR WASH 1 SPRING CORNER High Street FELTHAM TW13 4PA,Primary
9c82f63f-1447-17ee-1c62-e7584d88a683,DALO01485,"12   St Mary's Road, Wimbledon London SW19 7BW",,12,  St Mary's Road,Wimbledon,London,SW19 7BW,Primary,Current,Merton,Borough,Current,17/P1086,External Reference,,12 St Mary's Road Wimbledon SW19 7BW,Primary
9c9377c6-1cb5-2d73-67ee-2cb700ee3550,DALO00204,"8   Opal Close, Beckton London E16 3TT",,8,  Opal Close,Beckton,London,E16 3TT,Primary,Current,Newham,Borough,Current,12/00355/FUL,External Reference,,8 Opal Close,Primary
9caa7d84-46ab-0008-2c42-cf906832209c,DALO01398,"80   South Lambeth Road, London SW8 1RG",Keybridge House,80,  South Lambeth Road,,London,SW8 1RG,Primary,Current,Lambeth,Borough,Current,13/01914/EIAF,External Reference,Keybridge House 80 South Lambeth Road,Keybridge House 80 South Lambeth Road London SW8 1RG,Primary
9cb266e0-8f98-5117-8ace-a278be655130,DALO03627,"28   Bidder Street, Canning Town London E16 4ST",,28,  Bidder Street,Canning Town,London,E16 4ST,Primary,Current,Newham,Borough,Current,16/02808/FUL,External Reference,,"28 Bidder Street, Canning Town, London, E16 4ST",Primary
9ce280a5-46fe-08a8-2873-07bfb9504437,DALO03761,"285   STAINES ROAD, Hounslow London TW4 5AL",,285,  STAINES ROAD,Hounslow,London,TW4 5AL,Primary,Current,Hounslow,Borough,Current,P/2016/5026,External Reference,,285 STAINES ROAD Hounslow TW4 5AL,Primary
9cee9951-212f-32d3-9f20-faa9891c951e,DALO03681,"17   Lockhurst Street, London E5 0AP",,17,  Lockhurst Street,,London,E5 0AP,Primary,Current,Hackney,Borough,Current,2016/3732,External Reference,,17 Lockhurst Street London E5 0AP,Primary
9cfbf04b-42b8-881d-29cb-19df9a755ca5,DALO00972,"Ye Olde Red Lion 17   Park Road, Cheam London SM3 8QB",Ye Olde Red Lion,17,  Park Road,Cheam,London,SM3 8QB,Primary,Current,Sutton,Borough,Current,DM2018/00429,External Reference,,Ye Olde Red Lion 17 Park Road Cheam SM3 8QB,Primary
9d1352b8-0e1f-57b8-05c6-c807051a426e,DALO04778,"65   Boston Road, Croydon London CR0 3EJ",,65,  Boston Road,Croydon,London,CR0 3EJ,Primary,Current,Croydon,Borough,Current,16/02130/P,External Reference,,"65 Boston Road, Croydon, CR0 3EJ",Primary
9d177e75-a236-24ec-28a1-a9f34f4b14b5,DALO03637,"81   Roman Road, Ilford London IG1 2NZ",,81,  Roman Road,Ilford,London,IG1 2NZ,Primary,Current,Redbridge,Borough,Current,5426/16,External Reference,,"81, Roman Road, Ilford, IG1 2NZ",Primary
9d191464-454e-7c2f-4611-9f20f7c43148,DALO03115,"22   Clova Road, Forest Gate London E7 9AH",,22,  Clova Road,Forest Gate,London,E7 9AH,Primary,Current,Newham,Borough,Current,17/00540/HH,External Reference,,"22 Clova Road, Forest Gate, London, E7 9AH",Primary
9d1e132b-110c-80f1-80f1-bd8560d5525c,DALO01991,"142-150  Wardour Street, London W1F 8ZR",Film House,142-150, Wardour Street,,London,W1F 8ZR,Primary,Current,City of Westminster,Borough,Current,17/08971/FULL,External Reference,,Film House 142-150 Wardour Street London W1F 8ZR,Primary
9d1ec740-674c-4fb5-9fa6-2642222c6901,DALO05529,"86-88   Gresham Road, London SW9 7NP",,86-88,  Gresham Road,,London,SW9 7NP,Primary,Current,Lambeth,Borough,Current,15/07105/FUL,External Reference,,86-88 Gresham Road London SW9 7NP,Primary
9d29c10c-2c34-55dc-1af5-9447f9dd6ab9,DALO05428,"22   Stoke Newington Common, Hackney London N16 7ER",,22,  Stoke Newington Common,Hackney,London,N16 7ER,Primary,Current,Hackney,Borough,Current,2015/4484,External Reference,,"Ground floor flat, 22 Stoke Newington Common",Primary
9d2c5fad-321c-98ed-7757-5f5a815b2b7b,DALO02711,"18   Brixton Hill, London SW2 1RD",Olive Morris House,18,  Brixton Hill,,London,SW2 1RD,Primary,Current,Lambeth,Borough,Current,14/00418/EIAFUL,External Reference,"Land West Of Brixton Hill, South Of Acre Lane And East Of Porden Rd Encompassing Town Hall Ivor House, Hambrook House, 17 And 24 Porden Rd, Town Hall Parade And Olive Morris House","Land West Of Brixton Hill, South Of Acre Lane And East Of Porden Road Encompassing Lambeth Town Hall,Ivor House,Hambrook House,1-7 Town Hall Parade",Primary
9d3892a7-2950-8c8e-4b46-62722b953bc6,DALO01984,"51   Ashtead Road, London E5 9BJ",,51,  Ashtead Road,,London,E5 9BJ,Primary,Current,Hackney,Borough,Current,2017/4027,External Reference,,"51 Ashtead Road, London, E5 9BJ",Primary
9d4197f5-6ecc-4cdb-a39d-7f0e8acd3ee5,DALO04165,"Hatton School And Special Needs Centre, Woodford Green, London IG8 8EU",Hatton School And Special Needs Centre,,,Woodford Green,London,IG8 8EU,Primary,Current,Barking and Dagenham,Borough,Current,1904/14,External Reference,"Hatton School And Special Needs Centre, Roding Lane South, Woodford Green, ",Hatton School And Special Needs Centre,Primary
9d4b42a8-7438-3959-5d76-4f0d441b538a,DALO05588,"Thames House, Beckton, London E6 6LP",Thames House,,,Beckton,London,E6 6LP,Primary,Current,Newham,Borough,Current,15/03272/FUL,External Reference,,Thames House,Primary
9d6e80e3-13f6-71dc-39ef-90187bc08a3d,DALO02925,"435   Upper Richmond Road , London SW15 5QY",,435,  Upper Richmond Road ,,London,SW15 5QY,Primary,Current,Wandsworth,Borough,Current,2017/0203,External Reference,"435 Upper Richmond Road and 437B Upper Richmond Road,","435 Upper Richmond Road and 437B Upper Richmond Road
SW15 5QY",Alternative
9d855815-6d98-2671-640a-6cff4a3c3ceb,DALO01408,"11   Sherbourne Road, Feltham London TW14 8E",,11,  Sherbourne Road,Feltham,London,TW14 8E,Primary,Current,Hounslow,Borough,Current,P/2016/0589,External Reference,,11 SHERBORNE ROAD FELTHAM London TW14 8ES,Primary
9d9dd277-25b8-2413-23a8-b8f1ca338af2,DALO00077,"102   NETHERAVON ROAD SOUTH, Chiswick London W4 2PZ",,102,  NETHERAVON ROAD SOUTH,Chiswick,London,W4 2PZ,Primary,Current,Hounslow,Borough,Current,P/2017/0734,External Reference,,102 NETHERAVON ROAD SOUTH Chiswick London W4 2PZ,Primary
9da33a64-5d08-9679-0dae-0f46894296f1,DALO03918,"Farringdon Station 54-60  Cowcross Street, Islington London EC1M 6BY",Farringdon Station,54-60, Cowcross Street,Islington,London,EC1M 6BY,Primary,Current,Islington,Borough,Current,P2014/3101/S73,External Reference,"Crossrail Farringdon Station Western Ticket Hall, Cowcross Street",Crossrail Farringdon Station Western Ticket Hall,Primary
9dc6f88c-0749-0c59-0a02-420372ab1670,DALO02821,"74   Highgate High, London StreetN6 5HX",,74,  Highgate High,,London,StreetN6 5HX,Primary,Current,Haringey,Borough,Current,HGY/2017/1318,External Reference,,"Shop, 74 Highgate High Street N6 5HX",Primary
9dcc57bf-1f45-0a40-5201-1293ff885e90,DALO02429,"2   Scrubs Lane, London NW10 6RB",,2,  Scrubs Lane,,London,NW10 6RB,Primary,Current,Hammersmith and Fulham,Borough,Current,17/0091/FUMOPDC,External Reference,,"2 , Scrubs Lane, London, NW10 6RB",Primary
9de35315-a30c-5ed1-9cd2-2030ca7a9984,DALO00924,"30   Ridge Lodge Totteridge Common, London N20 8NE",,30,  Ridge Lodge Totteridge Common,,London,N20 8NE,Primary,Current,Barnet,Borough,Current,17/3715/FUL,External Reference,,Ridge Lodge 30 Totteridge Common London N20 8NE,Primary
9de587a7-6f4a-6adb-7e88-cf0a30d5940a,DALO05047,"The Gate House, Kingston upon Thames, London KT2 7LP",The Gate House,,,Kingston upon Thames,London,KT2 7LP,Primary,Current,Kingston upon Thames,Borough,Current,16/14245,External Reference,,"The Gate House , Warboys Road, Kingston upon Thames, KT2 7LP",Primary
9df35899-064e-3e3f-6281-db1f73e48e18,DALO02109,"415   Wanstead Park Road, Ilford London IG1 3TT",,415,  Wanstead Park Road,Ilford,London,IG1 3TT,Primary,Current,Redbridge,Borough,Current,4525/17,External Reference,,"415, Wanstead Park Road, Ilford, IG1 3TT",Primary
9dfc9e5e-0627-2171-55dc-b0dc83fd1759,DALO05483,"657   Romford Road, London E12 5AD",,657,  Romford Road,,London,E12 5AD,Primary,Current,Newham,Borough,Current,,,,Empty plot adjacent to 657 Romford Road,Primary
9e12986c-0c37-8949-2045-e38129c54355,DALO05984,"Wanstead Cricket Club, Wanstead, London E11 2LW",Wanstead Cricket Club,,,Wanstead,London,E11 2LW,Primary,Current,Redbridge,Borough,Current,3586/15,External Reference,,Wanstead Cricket Club,Primary
9e209365-0b6f-a40b-9d8b-e488b5a27b71,DALO02207,"19   Sheerwater Road, Beckton London E16 3SU",,19,  Sheerwater Road,Beckton,London,E16 3SU,Primary,Current,Newham,Borough,Current,13/00812/FUL,External Reference,,"19 Sheerwater Road, West Beckton, London, E16 3SU",Primary
9e2ede8d-5ff2-5b1d-6a8c-ab8f2eb786c3,DALO05085,"Singh Sabha Temple 100   North Street, Barking London IG11 8JD",Singh Sabha Temple,100,  North Street,Barking,London,IG11 8JD,Primary,Current,Barking and Dagenham,Borough,Current,13/00688/FUL,External Reference,,Gurdwara Singh Sabha,Primary
9e328a73-2f8d-a72b-01fd-be0e7aa64d4b,DALO04242,"53   Jubilee Close, Pinner London HA5 3TB",,53,  Jubilee Close,Pinner,London,HA5 3TB,Primary,Current,Harrow,Borough,Current,P/2808/16,External Reference,,"53 Jubilee Close, Pinner, HA5 3TB",Primary
9e3976a2-991d-4aac-9057-d1dad2e0a627,DALO03986,"10   Croham Valley Road, South Croydon London CR2 7NA",,10,  Croham Valley Road,South Croydon,London,CR2 7NA,Primary,Current,Croydon,Borough,Current,16/00077/P,External Reference,,10 Croham Valley Road South Croydon CR2 7NA,Primary
9e46205a-7db0-33b4-41da-9ed035200d28,DALO03527,"233   High Street, Hornchurch London RM11 3XU",,233,  High Street,Hornchurch,London,RM11 3XU,Primary,Current,Havering,Borough,Current,P1935.16,External Reference,,233 High Street Hornchurch RM11 3XU,Primary
9e6165dd-530c-2381-4748-9b77fa2802fa,DALO00475,"New Covent Garden Market, London SW8",New Covent Garden Market,,,,London,SW8,Primary,Current,Wandsworth,Borough,Current,2013/4231/AH,External Reference,New Covent Garden Market,Northern Site New Covent Garden Market Nine Elms Lane SW8 5NX,Alternative
9e6277cc-7a78-0e92-7440-c13e68c309e5,DALO01789,"56   The Burroughs, London NW4 4AN",,56,  The Burroughs,,London,NW4 4AN,Primary,Current,Barnet,Borough,Current,15/01910/FUL,External Reference,"Site Of The Former 'White Bear' Public House, 56 The Burroughs London ","Site Of The Former 'White Bear' Public House, 56 The Burroughs London NW4 4AN",Primary
9e72cbd5-4be0-96ae-948e-4e2e00eb259a,DALO00502,"92-96   Curtain Road, London EC2",,92-96,  Curtain Road,,London,EC2,Primary,Current,Hackney,Borough,Current,,,,92-96 Curtain Road London EC2A 3AA,Alternative
9e755c4d-9aab-895b-0676-a35fd0931d68,DALO03128,"32   Picketts Lock Lane, London N9 0AY",,32,  Picketts Lock Lane,,London,N9 0AY,Primary,Current,Enfield,Borough,Current,15/04021/FUL,External Reference,,32 Picketts Lock Lane London N9 0AY,Primary
9e908bab-43a6-7eee-7a8c-4e011ee793d2,DALO02488,"Clockhouse Nursery, Enfield, London EN2 9EU",Clockhouse Nursery,,,Enfield,London,EN2 9EU,Primary,Current,Enfield,Borough,Current,16/02419/FUL,External Reference,Clockhouse Nursery Forty Hill Enfield ,Clockhouse Nursery Forty Hill Enfield EN2 9EU,Primary
9eb2d46c-1beb-5176-7414-8db096046447,DALO01718,"2 - 4  York Road, London SE1",Shell Centre,2 - 4, York Road,,London,SE1,Primary,Current,Lambeth,Borough,Current,12/04708,External Reference,"Shell Centre, 2-4 York Road",Shell Centre 2 - 4 York Road London SE1,Primary
9ebceff4-5e7c-0339-92d2-94a163810b3f,DALO03141,"76   Gosterwood Street, London SE8 5NY",,76,  Gosterwood Street,,London,SE8 5NY,Primary,Current,Lewisham,Borough,Current,DC/17/099864,External Reference,,"76 GOSTERWOOD STREET, London, SE8 5NY",Primary
9ed464cf-24fc-01d8-2d8f-5699dec72d24,DALO00154,"2   Colburn Avenue, Pinner London HA5 4PF",,2,  Colburn Avenue,Pinner,London,HA5 4PF,Primary,Current,Harrow,Borough,Current,P/5646/17,External Reference,,"2 Colburn Avenue, Pinner, HA5 4PF",Primary
9ef03859-91a3-1d27-5da1-9e5384e255f8,DALO06009,"27   Burges Road, East Ham London E6 2BJ",,27,  Burges Road,East Ham,London,E6 2BJ,Primary,Current,Newham,Borough,Current,15/00290/HH,External Reference,,"27 Burges Road, East Ham, London, E6 2BJ",Primary
9ef9f132-2ad5-82c7-4f1c-cf52355ba75d,DALO00977,"359   Wanstead Park Road, Ilford London IG1 3TT",,359,  Wanstead Park Road,Ilford,London,IG1 3TT,Primary,Current,Redbridge,Borough,Current,1119/18,External Reference,,"359, Wanstead Park Road, Ilford, IG1 3TT",Primary
9f04dfd6-0288-336d-4517-93a82d5d93f1,DALO03430,"5   Clifden Road, London E5 0LL",,5,  Clifden Road,,London,E5 0LL,Primary,Current,Hackney,Borough,Current,2016/4574,External Reference,,5 Clifden Road London E5 0LL,Primary
9f180164-0241-4289-412e-42b1ef464609,DALO04819,"42   Norman Road, Ilford London IG1 2NG",,42,  Norman Road,Ilford,London,IG1 2NG,Primary,Current,Redbridge,Borough,Current,1665/16,External Reference,,"42, Norman Road",Primary
