ResourceID,SourceUID,SourceType,Title Type,Title,Page Numbers,Volume/Number,Journal/Series,Originator,OrigDate,Description Type,Description,Location,PublicationLocation,Publisher
5ad41e11-a171-443a-99c8-c15b231f7e9d,,Serial,Title,Architectural Review,,Vol 23,,,,,,,,
5adb1475-a996-42b8-ba31-1496773430ea,,Serial,Title,The Mariner's Mirror,,Vol 54,,,,,,,,
5aeabef3-98e9-4cbe-b2d3-39123753f5f8,,Serial,Title,Essex Journal,,Vol 18 No 1,,,,,,,,
5af1ad0b-dad1-4d43-83a1-5eda86208cfa,,Serial,Title,Proceedings of the Prehistoric Society,,Vol 14,,,1948,,,,Cambridge,The Prehistoric Society
5b0c7d0b-29c2-472a-bf6d-7673fc016fa7,,Serial,Title,Essex Naturalist,,Vol 16,,,1912,,,,,
5b2c5b74-a075-419a-9d24-da0596b8b1fc,,Serial,Title,Orpington and District Archaeological Society Archives,,Vol 5 No 2,,,,,,,,
5b4cc056-c05f-4fbe-99fd-3641c31eaace,,Serial,Title,The Archaeological Review,,Vol 1,,,,,,,,
5b4e3aed-315f-410e-bb10-80acbdfae472,,Serial,Title,Hendon and District Archaeological Society Newsletter,,No 274,,,1994,,,,,Hendon and District Archaeological Society
5b65bc42-f370-4ee0-95ed-753d896208b0,,Serial,Title,Barking Record,,No 79,,,,,,,,
5b89de98-e461-4c29-a563-d6533c50c502,,Serial,Title,Medieval Archaeology,,Vol 16,,,1972,,,,Leeds,The Society for Medieval Archaeology
5bc603fc-a034-4304-b7b8-03d73400e02e,,Serial,Title,The Archaeological Journal,,Vol 138,,,1981,,,,London,Royal Archaeological Institute
5bca4abf-2d66-4042-bac2-6eb3142d4949,,Serial,Title,Walthamstow Antiquarian Society,,No 28,,,,,,,,
5bd6ea52-6183-4f8a-a3e7-c862baa25f87,,Serial,Title,Essex Journal,,Vol 26 No 1,,,,,,,,
5c1148f7-12b0-404e-9943-518f8c97f1b7,,Serial,Title,Essex Naturalist,,Vol 13,,,1905,,,,,
5c24da62-1ee2-4f7f-b46a-7f3d57669f98,,Serial,Title,The Antiquaries Journal,,Vol 37,,,1957,,,,London,Oxford University Press
5c370b14-15ad-48ce-8cc5-72def353cee2,,Serial,Title,London Topographical Record,,Vol 12,,,,,,,,
5c489308-fd5b-4405-b933-f608b6ddd0f9,,Serial,Title,Journal of the British Archaeological Association,,Vol 1 Pt 2,,,1845,,,,London,British Archaeological Association
5c584787-3542-484c-a018-85c2e8622efb,,Serial,Title,Surrey Archaeological Collections,,Vol 96,,,2011,,,,Guildford,Surrey Archaeological Society
5c5bcf7b-b431-4e96-bf51-20a6099c9117,,Serial,Title,Journal of the British Archaeological Association,,Vol 14 Pt 4,,,1858,,,,London,British Archaeological Association
5c5f9ead-613d-46a9-9cc9-6d6d20f474ee,,Serial,Title,London Archaeologist,,Vol 4 No 1,,,1980,,,,London,London Archaeologist Association
5c7cc2ef-106c-4d02-a44b-1482dc3ecf35,,Serial,Title,Surrey Archaeological Society Bulletin,,No 35,,,1967,,,,Guildford,Surrey Archaeological Society
5c914a2e-282a-4bdd-8d05-fb6b2641585a,,Serial,Title,Richmond Society History Section Papers,,No 3,,,,,,,,
5ce4314b-754a-4825-954c-a4263763b947,,Serial,Title,Essex Naturalist,,Vol 30 Pt 2,,,1958,,,,,
5ced9c17-39bf-45d1-9a12-41edc8485f25,,Serial,Title,Medieval LIfe,,No 5,,,1996,,,,,
5d0eefd7-4211-4288-914e-6e99024e6e5b,,Serial,Title,Journal of Roman Studies,,Vol 45,,,1955,,,,London,The Society for the Promotion of Roman Studies
5d1ad95f-4fd5-4f2d-be33-8ca2c1a37a4b,,Serial,Title,Hendon and District Archaeological Society Newsletter,,No 173,,,1985,,,,,Hendon and District Archaeological Society
5d3909b2-0714-4e7b-b8df-7c33e0b330d7,,Serial,Title,Medieval Archaeology,,Vol 21,,,1977,,,,Leeds,The Society for Medieval Archaeology
5db3afe4-6ea1-4b5e-a7f8-a6cf11132d12,,Serial,Title,Bourne Society Bulletin,,No 100,,,,,,,,
5de6bfaf-d7ef-4784-9e89-bb1ebcb71d99,,Serial,Title,Orpington and District Archaeological Society Archives,,Vol 12 No 2,,,,,,,,
5de7fa5a-3776-4ddb-b2de-ee19793e30ac,,Serial,Title,The Archaeological Journal,,Vol 81,,,1924,,,,London,Council of the Royal Archaeological Institute of Great Britain and Ireland
5df38751-cb24-4098-95e4-fd8451fcc779,,Serial,Title,Woolwich and District Antiquarian Society Annual Report,,Vol 15,,,,,,,,
5e11dceb-8006-44ab-9795-b03e2879454a,,Serial,Title,Enfield Archaeological Society Research Report,,Vol 4,,,1984,,,,,
5e17a166-b415-4226-89fa-33dbf151fb12,,Serial,Title,Journal of the British Archaeological Association,,Vol 24 Pt 1,,,1868,,,,London,British Archaeological Association
5e19bc02-5b51-480e-b9c2-ae75c0929cb9,,Serial,Title,International Journal of Nautical Archaeology and Underwater Exploration,,Vol 7,,,,,,,,
5e1b8e28-21fb-418b-971d-2aba329ee424,,Serial,Title,Guildhall Museum Excavation Notebooks,,No 10,,,,,,,,
5e1d6320-1b61-444e-a0bd-f3f189c6b328,,Serial,Title,Society of Antiquaries of London Occasional Papers,,Vol 14,,,1992,,,,,
5e28131a-af60-4c76-8abc-34b7fe1d541e,,Serial,Title,Orpington and District Archaeological Society Archives,,Vol 3 No 4,,,,,,,,
5e5abb79-2533-4455-b4aa-12d59adab6e5,,Serial,Title,Woolwich and District Antiquarian Society Transactions,,Vol 23,,,,,,,,
5e5aca51-68ae-4a96-88e4-39923b0b6d24,,Serial,Title,Proceedings of the Prehistoric Society,,Vol 29,,,1963,,,,Cambridge,The Prehistoric Society
5e5b2c37-1f33-4212-aa07-8f33203be9b0,,Serial,Title,British Numismatic Journal,,Vol 44,,,,,,,,
5e654198-8a99-487a-9564-9dd110abff2a,,Serial,Title,Journal of Institution of Civil Engineers,,Vol 7,,,1951,,,,,
5e6f9397-163f-4a01-8af3-ec66d2e8f292,,Serial,Title,The Antiquary,,Vol 32,,,1896,,,,London,Elliot Stock
5e7dd210-b918-41d4-8a76-c088841964e4,,Serial,Title,"The Archaeologist in Essex, Hertfordshire, London and Middlesex",,No 24,,,,,,,,
5e9087bc-c748-4ab6-b196-eefa20d75b62,,Serial,Title,Archaeologia,,Vol 52,,,1890,,,,London,The Society of Antiquaries of London
5eacae63-5006-454a-9fa0-e2a7a755f399,,Serial,Title,Essex Naturalist,,Vol 6,,,1892,,,,,
5eb98abe-2804-40a1-a30a-3316641bb459,,Serial,Title,Journal of the British Archaeological Association,,Vol 35 Pt 2,,,1879,,,,London,British Archaeological Association
5efce55c-8774-40cd-8637-995f4f7cf3a6,,Serial,Title,The Mariner's Mirror,,Vol 57,,,,,,,,
5f06de94-2069-4620-a1d7-02180055ae4e,,Serial,Title,Streatham Ratepayers Association Pamphlet,,No 1,,,,,,,,
5f2fac86-8aa7-4144-a2d4-8e80c4a22563,,Serial,Title,Proceedings of the Prehistoric Society,,Vol 34,,,1969,,,,Cambridge,The Prehistoric Society
5f5aa3c5-99ba-4e86-a19e-df3e06d505c7,,Serial,Title,London Archaeologist,,Vol 6 No 10,,,1991,,,,London,London Archaeologist Association
5f66d660-be31-4ead-8c41-52130fa0e394,,Serial,Title,Surrey Archaeological Collections,,Vol 75,,,1984,,,,Guildford,Surrey Archaeological Society
5f6c55f1-1a13-4d63-bdd9-6580dc34ee4b,,Serial,Title,The Antiquaries Journal,,Vol 17,,,1937,,,,London,Oxford University Press
5fa242d5-4fce-47e9-b7f8-a2b07c8434ba,,Serial,Title,Walthamstow Antiquarian Society,,No 20,,,,,,,,
5fe88c97-e7c4-4faa-bee5-29221965eeab,,Serial,Title,Garden History,,Vol 9 No 1,,,,,,,,
600ed0c1-f9d0-4950-be4c-ed3792ffcf54,,Serial,Title,Wandsworth Historical Society Newsletter,,No 132,,,,,,,,
60343d17-3822-4404-b960-88333807446e,,Serial,Title,Greenwich and Lewisham Antiquarian Society Transactions,,Vol 7 No 1,,,1964,,,,London,Greenwich and Lewisham Antiquarian Society
60772f05-fc73-4d6f-9466-6f623ed36037,,Serial,Title,Architectural Review,,Vol 185,,,,,,,,
608eab58-a77d-4047-9148-562f59d388f8,,Serial,Title,International Journal of Nautical Archaeology and Underwater Exploration,,Vol 5 No 1,,,,,,,,
60907be8-b871-4357-bcf6-f497c5eb086e,,Serial,Title,Proceedings of the Society of Antiquaries of London,,Ser 2 Vol 4,,,1870,,,,London,The Society of Antiquaries
6090ed72-5d1a-497a-95de-da3a08459487,,Serial,Title,London Archaeologist,,Vol 11 No S2,,,2006,,,,London,London Archaeologist Association
60b61be4-053f-40eb-8803-2d6e21eb0a1d,,Serial,Title,Church Building,,Winter/s ?,,,,,,,,
60d05daf-a286-4734-98df-25fba24f3a91,,Serial,Title,Surrey Archaeological Society Bulletin,,No 83,,,1972,,,,Guildford,Surrey Archaeological Society
60e9fd11-9f08-4082-bbe7-427f7de02696,,Serial,Title,The Antiquaries Journal,,Vol 5,,,1925,,,,London,Oxford University Press
60f4aadc-e0e0-4ef2-972d-c7e426cf161a,,Serial,Title,Journal of the British Archaeological Association,,Ser 2 Vol 39 Pt 2,,,1934,,,,London,British Archaeological Association
60f6bf11-a138-4b79-b726-c594d8e4eb7d,,Serial,Title,Archaeologia,,Vol 26,,,1836,,,,London,The Society of Antiquaries of London
60fee608-4849-4319-a6d0-939f814e1971,,Serial,Title,Archaeologia,,Vol 60,,,1907,,,,London,The Society of Antiquaries of London
61660642-1040-48e2-8bee-7055e3ec9354,,Serial,Title,Journal of Roman Studies,,Vol 40,,,1950,,,,London,The Society for the Promotion of Roman Studies
6166091b-387d-49cb-9eaa-9ae5454bd7bf,,Serial,Title,Walford's Antiquarian,,Vol 9,,,,,,,,
61678429-d05f-4baf-91b4-732696640490,,Serial,Title,Church Building,,Autumn 1 ?,,,,,,,,
61e9fa79-e3f5-4585-9646-edbab9849322,,Serial,Title,Church Building,,Winter 1 ?,,,,,,,,
61ef7a10-c1b8-4313-b83c-b3851ff186ce,,Serial,Title,Journal of the British Archaeological Association,,Ser 2 Vol 18 Pt 2,,,1912,,,,London,British Archaeological Association
622f24d6-bc2b-46d7-8ffb-bbda1215533c,,Serial,Title,Britannia,,Vol 10,,,1979,,,,London,Society for the Promotion of Roman Studies
624939d0-efc4-46c2-a5d0-4d36966ce63a,,Serial,Title,London and Middlesex Archaeological Society Transactions,,Forthcoming,,,,,,,,
6284b53c-cc35-457e-bdc9-cb231647e1c0,,Serial,Title,Essex Review,,Vol 35,,,1926,,,,Chelmsford,E. Durant & Co.
62943ed9-2c77-45a8-8a74-67d8af761d2d,,Serial,Title,London and Middlesex Archaeological Society Transactions,,Vol 40,,,1989,,,,London,London and Middlesex Archaeological Society
62d72fae-b97b-4fe8-b4c5-cad2c0dd6799,,Serial,Title,Enfield Archaeological Society Bulletin,,"Nos 55, 64 & 69",,,1977,,,,,
62e66674-9f71-4e04-b04a-63e1e3bd3521,,Serial,Title,Essex Journal,,Vol 15 No 2,,,,,,,,
6307c4ae-9175-4ae4-91f1-faf3d8563307,,Serial,Title,The London Naturalist,,No 45,,,,,,,,
6309a279-69c5-4d10-8330-321e26412425,,Serial,Title,Thames Basin Archaeological Observers' Group Newsletter,,No 4,,,,,,,,
63180241-f5c9-42e4-828b-5e19f60bd0f8,,Serial,Title,Croydon Natural History & Scientific Society Bulletin,,No 87,,,,,,,,
6339730e-b187-4988-91d5-b6b7924a67e0,,Serial,Title,Medieval Archaeology,,Vol 32,,,1988,,,,Leeds,The Society for Medieval Archaeology
634239ab-ff61-4596-8349-01d3f07caeb9,,Serial,Title,Journal of the British Archaeological Association,,Vol 8 Pt 1,,,1852,,,,London,British Archaeological Association
6357ea5e-73b9-4197-90d9-3892295d1c68,,Serial,Title,Orpington and District Archaeological Society Archives,,Vol 4 No 1,,,,,,,,
636cfe6f-842e-412f-96a2-60ed00aad5ea,,Serial,Title,Walthamstow Antiquarian Society,,No 7,,,,,,,,
6381beff-ee82-4dca-9884-4002b0ca0fa0,,Serial,Title,Archaeologia,,Vol 58,,,1902,,,,London,The Society of Antiquaries of London
641362b4-5c4e-41d9-bcff-312d8ac9f0d2,,Serial,Title,Hackney Society Newsletter,,Vol 1 No 2,,,,,,,,
643c3bd4-3842-4cf1-8875-35ab29a7b0b6,,Serial,Title,Journal of the British Archaeological Association,,Vol 38 Pt 2,,,1882,,,,London,British Archaeological Association
643fbc0c-ccd8-4b34-908d-80ffab4a83db,,Serial,Title,The Antiquary,,Vol 18,,,1888,,,,London,Elliot Stock
64435aea-a36a-4d1d-8202-ef2ce24a3c01,,Serial,Title,Kent Archaeological Review,,No 11,,,1968,,,,Dover,Council for Kentish Archaeology
64444f4c-9347-422d-b19b-7a02dd2e7a4d,,Serial,Title,The Archaeological Journal,,Vol 7,,,1850,,,,London,Central Committee of the Archaeological Institute of Great Britain and Ireland
644c7795-4e3a-4929-a1f6-7ed9b765992a,,Serial,Title,Surrey Archaeological Collections,,Vol 77,,,1986,,,,Guildford,Surrey Archaeological Society
648ad4a7-4330-49c2-8673-dc5aa4aedfbb,,Serial,Title,Essex Archaeological Society Transactions,,Ser 2 Vol 17,,,1925,,,,Colchester,Essex Archaeological Society
6499c3ce-8950-4ae6-b41e-5640bd2bb913,,Serial,Title,Essex Naturalist,,Vol 31 Pt 2,,,1963,,,,,
64b28ac4-d734-4da7-9197-7d7c8175b061,,Serial,Title,Royal Institute of British Architects Journal,,Vol 56,,,1949,,,,,
64bc929d-25fe-4c99-b31f-2dd4a32172be,,Serial,Title,Croydon Natural History & Scientific Society Bulletin,,No 68,,,,,,,,
