ResourceID,DALUID,Building Number and Street,Building Name,Locality,Town,Postcode,Address Status,Area Name,Area Type,Area Currency,Reference Number,Reference Number Type,Location Description,Name,Name_Type
4320d315-16a9-1d59-8087-8044e81239b8,DALO04445,,Mowlem Trading Estate,,London,N17 0QJ,Primary,Haringey,Borough,Current,HGY/2015/1321,External Organization Reference Number,,"Units B and C, Mowlem Trading Estate",Primary
43216899-57d2-0eae-3513-8df61541245b,DALO04982,55  Bondway,,,London,SW8 1SJ,Primary,Lambeth,Borough,Current,16/00576/FUL,External Organization Reference Number,,55 Bondway London SW8 1SJ,Primary
432f92c7-398f-60f0-9687-da36cf771278,DALO04380,1  The Oxygen Western Gateway,,Canning Town,London,E16 1BL,Primary,Newham,Borough,Current,16/01752/FUL,External Organization Reference Number,,Unit A1 The Oxygen Western Gateway Canning Town London E16 1BL,Primary
433c34e4-9928-92b2-69c7-5a82c7a75a5f,DALO05880,17  High Street ,,,London,N8 7QB,Primary,Haringey,Borough,Current,HGY/2015/3024,External Organization Reference Number,,17 High Street,Primary
433e986f-767f-5405-1389-04e501857988,DALO03526,524-528 High Road ,,,London,N17 9SX,Primary,Haringey,Borough,Current,HGY/2016/4096,External Organization Reference Number,,First and Second Floors 524-528 High RoadN17 9SX,Primary
434d9ca3-2cf7-5ed0-1f41-af404ab56a47,DALO02518,144  High Street,Jolly Gardeners,Cranford,London,TW5 9PD,Primary,Hounslow,Borough,Current,P/2014/3432,External Organization Reference Number,,THE JOLLY GARDENERS 144 HIGH STREET CRANFORD HOUNSLOW TW5 9WB,Primary
43562fd0-2a7e-794d-7874-08df10da78e8,DALO02878,,Abbey Trading Point,Stratford,London,E15 3ND,Primary,Newham,Borough,Current,16/00534/FUL,External Organization Reference Number,"Unit 14 Abbey Trading Point , Canning Road, Stratford,,London, ",Unit 14 Abbey Trading Point Canning Road Stratford London E15 3ND,Primary
4360f8c1-31cc-1a40-49c0-173e448944ac,DALO04318,21-27  Sheldon Street,,Croydon,London,CR0 1SS,Primary,Croydon,Borough,Current,16/03825/P,External Organization Reference Number,,"21-27 Sheldon Street, Croydon, CR0 1SS",Primary
436f6196-79ff-889e-a279-8833407b61bc,DALO01047,382  Mare Street,,,London,E8 1HR,Primary,Hackney,Borough,Current,2017/4967,External Organization Reference Number,,382 Mare Street London E8 1HR,Primary
436fecd5-1635-6191-2f19-794ecb785922,DALO03461,24  Winter Avenue,,East Ham,London,E6 1NH,Primary,Newham,Borough,Current,16/03454/HH,External Organization Reference Number,,"24 Winter Avenue, East Ham, London, E6 1NH",Primary
437d353e-6b6a-64cc-3a91-1a92126b4b79,DALO03487,7  Okemore Gardens,,Orpington,London,BR5 3PJ,Primary,Bromley,Borough,Current,16/05508/FULL1,External Organization Reference Number,,7 Okemore Gardens Orpington BR5 3PJ,Primary
438ed44a-8cd5-6932-0539-407f929324c9,DALO01788,3 - 5  Nightingale Lane ,,,London,SW4 9AF,Primary,Wandsworth,Borough,Current,2015/2469,External Organization Reference Number,,3-5 Nightingale Lane SW4 9AF,Primary
43907753-45a3-3788-1b07-40f4f6b356e0,DALO04375,54  Avenue Crescent,,Hounslow,London,TW5 9RE,Primary,Hounslow,Borough,Current, P/2016/1369,External Organization Reference Number,,"54 AVENUE CRESCENT HOUNSLOW  LONDON   TW5 9RE
54 AVENUE CRESCENT HOUNSLOW LONDON TW5 9RE",Primary
4398c448-82ec-53c9-9bf9-9be755f810fd,DALO02052,22 King's Mews,,,London,WC1X 8,Primary,Camden,Borough,Current,2014/5911/P,External Organization Reference Number,,22 King's Mews LONDON WC1N 2JB,Primary
43aae662-0741-6150-276b-ecf70ee7669d,DALO00590,56-64 Bushey Road,Puran House,Upton Park,London,E13 9EN,Primary,Newham,Borough,Current,18/01598/FUL,External Organization Reference Number,,"56-64 Puran House , Bushey Road, Upton Park, London, E13 9EN",Primary
43aee6b7-3b11-8106-a755-a43c901096f8,DALO04306,220  Stamford Hill,,Hackney,London,N16 6RA,Primary,Hackney,Borough,Current,2016/2177,External Organization Reference Number,,Barclays Bank Plc 220 Stamford Hill Hackney LONDON N16 6RA,Primary
43b51291-2766-93b3-971a-ab35831b2247,DALO03904,6  Stanley Crescent,,,London,W11 2NB,Primary,Kensington and Chelsea,Borough,Current,CON/15/05029,External Organization Reference Number,,"6 Stanley Crescent, LONDON, W11 2NB",Primary
43bc1327-5de3-91f0-4536-18c491d8a5dc,DALO03434,15  GREEN LANE,,Northwood,London,HA6 2UZ,Primary,Hillingdon,Borough,Current,68153/APP/2016/4518,External Organization Reference Number,,15 GREEN LANE NORTHWOOD HA6 2UZ,Primary
43c2afef-5ea0-6a78-4e0f-6147f82c7636,DALO04554,1  Oakley Close ,,Beckton,London,E6 5RT,Primary,Newham,Borough,Current,16/01330/HH,External Organization Reference Number,,1 Oakley Close,Primary
43c36bdd-2401-2aed-01b1-9441ae1a89fd,DALO01244,4  Sandhills,,Wallington,London,SM6 8JE,Primary,Sutton,Borough,Current,DM2018/00300,External Organization Reference Number,,4 Sandhills Wallington SM6 8JE,Primary
4426618d-2f3c-58ab-47a6-d66cd75c25e3,DALO01731,151  Chase Side,Sir Thomas Lipton Memorial Hospital Osidge,Southgate,London,N14 5HE,Primary,Barnet,Borough,Current,16/4514/FUL,External Organization Reference Number,,Sir Thomas Lipton Memorial Hospital Osidge 151 Chase Side Southgate N14 5HE,Primary
44678635-08e9-444e-5349-046493d37a5d,DALO01271,216  Tooting High Street ,,,London,SW17 0SG,Primary,Wandsworth,Borough,Current,2017/0609,External Organization Reference Number,,216 Tooting High Street SW17 0SG,Primary
4478c200-859a-3a3d-6177-a9d007121496,DALO04614,4  Avenue Parade ,,,London,N21 2AX,Primary,Enfield,Borough,Current,16/02278/FUL,External Organization Reference Number,,4 Avenue Parade,Primary
44979524-6c01-7146-01f4-07e929819f02,DALO05618,214  Prince Regent Lane,,Plaistow,London,E13 8SE,Primary,Newham,Borough,Current,15/03299/HH,External Organization Reference Number,,"214 Prince Regent Lane, Plaistow, London, E13 8SE",Primary
449a33f0-7f33-2b66-576e-90e653f21645,DALO00691,115  Greengate Street,,Plaistow,London,E13 0BG,Primary,Newham,Borough,Current,18/01023/HH,External Organization Reference Number,,"115 Greengate Street, Plaistow, London, E13 0BG",Primary
44a0f89a-6628-414e-3df1-54c844d03cfd,DALO01045,23  Fountayne Road,,,London,N16 7EA,Primary,Hackney,Borough,Current,2018/0011,External Organization Reference Number,,"23 Fountayne Road, London N16 7EA",Primary
44a96b48-50cb-98b4-a400-3690b004903f,DALO05960,245-247  Burlington Road,,New Malden,London,KT3 4NE,Primary,Merton,Borough,Current,15/P3357,External Organization Reference Number,,245-247 Burlington Road New Malden KT3 4NE,Primary
44b6bb2c-670a-7cc9-98b4-de76fd469b7d,DALO05990,,Parkview,West Drayton,London,UB8 3LY,Primary,Hillingdon,Borough,Current,,,,PARK VIEW DAY CENTRE FARRIER CLOSE HILLINGDON UB8 3LY,Primary
44d077e3-9b28-0616-0e0a-5fa30cf8990b,DALO04073,15  The Green,,Bromley,London,BR1 5LS,Primary,Lewisham,Borough,Current,DC/16/098026,External Organization Reference Number,,15 THE GREEN,Primary
44d13cd6-0c6a-55d5-145d-5c353cb79f95,DALO03635,50&50A Old Church Lane,,Stanmore,London,HA7 2RP,Primary,Harrow,Borough,Current,P/4942/16,External Organization Reference Number,,"48, 50 & 50A Old Church Lane, Stanmore, HA7 2RP",Primary
44d8cfad-5152-68b1-319a-2f5becab1d66,DALO05610,20  Harper Road ,,Beckton,London,E6 5PZ,Primary,Newham,Borough,Current,15/03203/HH,External Organization Reference Number,,"20 Harper Road, Beckton, London, E6 5PZ",Primary
44ee96b4-7a3c-13e0-5aa4-4ffc68039c50,DALO00250,57  Broadway,Empire House,Stratford,London,E15 2PX,Primary,Newham,Borough,Current,12/01318,External Organization Reference Number,,"Former Empire House, 57 Broadway",Primary
44fa0563-3eba-88c8-2617-83d4b76a27ad,DALO05178,32  Strait Road ,,Beckton,London,E6 5PE,Primary,Newham,Borough,Current,15/02235/HH,External Organization Reference Number,,32 Strait Road,Primary
450eb26e-82f0-4eed-6625-de29fb7e1acf,DALO05460,624  Staines Road,,Feltham,London,TW14 8RX,Primary,Hounslow,Borough,Current,P/2016/0040,External Organization Reference Number,,624 STAINES ROAD FELTHAM LONDON TW14 8RX,Primary
45183350-1bb3-2f43-5940-7e8f5c0d2e53,DALO02519,36  High Street,,Harrow,London,HA1 3LL,Primary,Harrow,Borough,Current,P/2704/17,External Organization Reference Number,,"36 High Street, Harrow, HA1 3LL",Primary
452b63f3-4690-016c-8364-7ece22ce1def,DALO01178,20 Lord Avenue,,Clayhill,London,IG5 0HP,Primary,Redbridge,Borough,Current,0583/18,External Organization Reference Number,,"20, Lord Avenue, Clayhall, Ilford, IG5 0HP",Primary
4539acc7-0b39-1060-2afb-b62568db9381,DALO05114,16  Wattisfield Road,,,London,E5 9QH,Primary,Hackney,Borough,Current,2016/0561,External Organization Reference Number,,16 Wattisfield Road,Primary
4549a36b-4213-13b4-126a-a41f93620282,DALO00853,1-3  Grosvenor Place,,,London,SW1X 7HJ,Primary,City of Westminster,Borough,Current,15/02302/EIAOP,External Organization Reference Number,Development Site At 1 - 5 Grosvenor Place London SW1X 7HJ,1-3 Grosvenor Place,Alternative
454a4b61-0333-1475-1ff4-056244fb92b4,DALO00412,,St Lukes Woodside Hospital,,London,N10 3JA,Primary,Haringey,Borough,Current,HGY/2013/0061,External Organization Reference Number,,"St Lukes Woodside Hospital, Woodside Avenue, N10 3JA",Primary
456c7d54-99bb-58bf-3ac5-5cfbfcef62a1,DALO03296,59  Morden Road,,Mitcham,London,CR4 4DE,Primary,Merton,Borough,Current,15/P4379,External Organization Reference Number,,59 Morden Road Mitcham CR4 4DE,Primary
