ResourceID,AdminArea,AdminAreaType
21cbb227-805a-4343-92cd-3028137dab61,City of London,Borough
e6cf17bc-34a8-42cc-ae9d-50ce7dfbebe0,City of London,Borough
e26669eb-d6f9-47ca-8ebc-2bc327acdae9,City of London,Borough
9ccbe9c8-2079-4666-88a3-8d9b671bcb7f,City of London,Borough
f018ef8d-3c8e-4336-8dbb-f33e651f7dcb,City of London,Borough
9b1b1c39-5bb0-4c05-b9a1-f7992af1f27d,City of London,Borough
f8e11b28-cf49-42f3-bfdf-2a0bad2e1d7f,City of London,Borough
d4109e6f-f5e7-40fb-9653-0e49be0d8c10,City of London,Borough
299fd4cb-9bda-4e4f-b0c3-52992194d99e,City of London,Borough
67d3950d-c04c-4615-ae33-5166d6d4ff2f,City of London,Borough
f0d6a957-9eea-4fd0-83b8-de76808e50d2,City of London,Borough
691e201f-6f38-400e-ad10-3f5a65c591d5,City of London,Borough
a48a4b54-7b2e-420e-8d66-da3f98d3171f,City of London,Borough
a4941bc7-540d-4b48-bab4-ba3396c1c526,City of London,Borough
d6896542-d84d-471d-8a13-3bbaf08e3c97,City of London,Borough
3edc8060-37d4-4846-a36b-2f8bc133b856,City of London,Borough
cac775eb-9c1c-439d-a6d1-2ad7f1155768,City of London,Borough
2b094beb-345d-4a0a-b5b0-b909becb5a9f,City of London,Borough
fceb8603-e2df-4c01-9c34-df7ae3895174,City of London,Borough
db602d54-1f62-4cd9-9bc0-1f8675dc09bb,City of London,Borough
4a16f5d0-e245-46d9-98ad-3eb6f3d6b0a3,City of London,Borough
37eaa51b-c5e7-4d6e-953c-82d59d951823,City of London,Borough
04aefe0c-7620-424f-8fca-846ee0bed2b7,City of London,Borough
29e57d4e-746b-4de6-90ea-bee39f89f9bb,City of London,Borough
1d0013dc-f07b-4329-9cb6-953d11ad9ac0,City of London,Borough
ed2510e3-ef8c-4a6a-a944-d1ef13bfde6c,City of London,Borough
11d6d5fa-d02a-41a7-a42a-54e03668e8ed,City of London,Borough
6e4cf557-3e89-473d-86d6-aeb381efd74f,City of London,Borough
31b847c6-3f89-4233-8b52-23674231a329,City of London,Borough
1f5500ec-ce38-406d-8806-547d693e64d8,City of London,Borough
ea3b6dcf-a8df-4f53-9b4b-5587b09cc11c,City of London,Borough
51847bc2-b38b-454f-96bf-90da0fd91bff,City of London,Borough
5470953e-f766-4f38-8763-03479fc9663e,City of London,Borough
908987a4-75f6-4e83-b7b8-6fcc8e9af075,City of London,Borough
b1fbf597-ecfc-453f-93ab-189e9838230d,City of London,Borough
97fbf8b3-02c0-498f-830b-d4fb69bfa640,City of London,Borough
b5e9e46a-8b7a-4c70-9900-de980d519d08,City of London,Borough
152c7418-494c-4ac4-a4ab-b3bdfcec275f,City of London,Borough
527289b8-fa28-4b20-96b6-f003fba1794e,City of London,Borough
987da70f-b4ca-4869-a337-a8443b923ede,City of London,Borough
f51bacd9-c42f-4dad-bf72-b8cc09eb4c9b,City of London,Borough
b989df18-e229-4dae-a85f-4c4c8c10425e,City of London,Borough
a05ac4bb-b8b4-4118-b774-d449ccd07e0a,City of London,Borough
7bf802e1-3f66-4392-8e29-3ad3a0d49544,City of London,Borough
a1d57709-edc0-4b6b-aee2-ef0df17301b5,City of London,Borough
65714643-aba3-482d-9fed-adb129dd2d2c,City of London,Borough
45e458ca-fb18-4231-83f1-4418fac56cc3,City of London,Borough
82d94d15-a289-4574-818c-0fd506f04a50,City of London,Borough
4ebf6ab6-485a-4b80-aa5e-31be5af300ac,City of London,Borough
bc8bc5c6-4251-4e03-87aa-8fd586579382,City of London,Borough
dca0b3da-291e-44b1-81ea-4d780fca6193,City of London,Borough
a935c791-56b9-496b-82f9-1bf39db61dd2,City of London,Borough
fa1d8b33-b1a7-48f5-8edd-747f700ac55f,City of London,Borough
d4c3ef3d-65cb-42d1-9d3a-f6d4270b38b4,City of London,Borough
f8001cab-5891-4e4c-b113-90b089eaf47f,City of London,Borough
140ef650-9a55-4ee2-a201-03862b90656c,City of London,Borough
126f56ba-b4d8-4639-84ef-49a12aa06d70,City of London,Borough
19ef31a7-d2ae-4ecc-b22c-b24b49382350,City of London,Borough
ac75ed0a-a994-42b9-b6bf-df7f1784fd3b,City of London,Borough
054bd5d5-b0be-4892-a730-c49492a1d0bd,City of London,Borough
a3e46300-f30c-401c-948c-573862c1c0d7,City of London,Borough
4d0953a0-0ffd-49a7-8435-0e5a7084b884,City of London,Borough
7b291960-1bba-4ea2-8143-80fb665a2ce9,City of London,Borough
5ed7ea84-71a2-4fd8-aa9f-b94687276189,City of London,Borough
